    ITER          TIME      CPUDT          DT      CFL     DNUM         DIV              MOM              TKE             MASS
       0             0     0.0066   4.400E+00   0.0000   0.0000   0.000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
       1           4.4   103.2932   4.400E+00   0.0002   0.0034   2.365E-11   8.00331643E-13   1.21221899E-09   2.22036664E-16
       2           8.8     9.9378   4.400E+00   0.0004   0.0034   2.910E-11   2.59610627E-12   4.84208895E-09   2.22036664E-16
       3          13.2     9.9547   4.400E+00   0.0006   0.0034   4.366E-11  -1.59178118E-12   1.08767066E-08   2.22036664E-16
       4          17.6    10.0232   4.400E+00   0.0008   0.0034   5.821E-11   2.85159613E-12   1.92977527E-08   2.22036664E-16
       5            22     9.9787   4.400E+00   0.0009   0.0034   5.821E-11   1.01058821E-12   3.00837542E-08   2.22036664E-16
       6          26.4     9.9484   4.400E+00   0.0011   0.0034   7.276E-11   1.06312333E-12   4.31980069E-08   2.22036664E-16
       7          30.8     9.9359   4.400E+00   0.0013   0.0034   8.731E-11   1.23004189E-12   5.86092739E-08   2.22036664E-16
       8          35.2     9.9637   4.400E+00   0.0015   0.0034   9.095E-11  -7.19526869E-13   7.62622179E-08   2.22036664E-16
       9          39.6     9.9640   4.400E+00   0.0017   0.0034   1.019E-10  -1.67344459E-12   9.61204520E-08   2.22036664E-16
      10            44     9.9420   4.400E+00   0.0019   0.0034   1.164E-10  -2.05069100E-12   1.18120269E-07   2.22036664E-16
      11          48.4     9.9373   4.400E+00   0.0021   0.0034   1.164E-10   5.02672253E-12   1.42184774E-07   2.22036664E-16
      12          52.8     9.9647   4.400E+00   0.0022   0.0034   1.455E-10  -5.09663926E-12   1.68275619E-07   2.22036664E-16
      13          57.2     9.9803   4.400E+00   0.0024   0.0034   1.455E-10  -3.75314753E-12   1.96306402E-07   2.22036664E-16
      14          61.6     9.9381   4.400E+00   0.0026   0.0034   1.601E-10  -2.01177334E-12   2.26199361E-07   2.22036664E-16
      15            66     9.9341   4.400E+00   0.0028   0.0034   1.746E-10   3.53654324E-12   2.57858630E-07   2.22036664E-16
      16          70.4     9.9377   4.400E+00   0.0029   0.0034   1.746E-10  -3.75850132E-12   2.91211990E-07   2.22036664E-16
      17          74.8     9.9652   4.400E+00   0.0031   0.0034   1.819E-10  -1.73482799E-12   3.26186580E-07   2.22036664E-16
      18          79.2     9.9585   4.400E+00   0.0033   0.0034   2.037E-10  -5.05295241E-12   3.62676246E-07   2.22036664E-16
      19          83.6     9.9457   4.400E+00   0.0034   0.0034   2.328E-10   1.61066635E-12   4.00582309E-07   2.22036664E-16
      20            88     9.9467   4.400E+00   0.0036   0.0034   2.328E-10  -4.81112285E-12   4.39806996E-07   2.22036664E-16
      21          92.4     9.9662   4.400E+00   0.0038   0.0034   2.328E-10   1.86431361E-12   4.80247706E-07   2.22036664E-16
      22          96.8     9.9749   4.400E+00   0.0039   0.0034   2.328E-10  -4.55312654E-12   5.21754259E-07   2.22036664E-16
      23         101.2     9.9499   4.400E+00   0.0041   0.0034   2.328E-10  -4.06849294E-12   5.64316906E-07   2.22036664E-16
      24         105.6     9.9675   4.400E+00   0.0042   0.0034   2.328E-10   3.54989085E-12   6.07790582E-07   2.22036664E-16
      25           110     9.9628   4.400E+00   0.0044   0.0034   2.328E-10  -3.09963058E-12   6.52065125E-07   2.22036664E-16
      26         114.4     9.9585   4.400E+00   0.0045   0.0034   2.910E-10  -4.17417793E-12   6.97035716E-07   2.22036664E-16
      27         118.8     9.9328   4.400E+00   0.0046   0.0034   2.910E-10  -4.31966572E-12   7.42593443E-07   2.22036664E-16
      28         123.2     9.9469   4.400E+00   0.0048   0.0034   2.910E-10  -4.71986512E-12   7.88632633E-07   2.22036664E-16
      29         127.6     9.9540   4.400E+00   0.0049   0.0034   2.765E-10   1.02806071E-11   8.35047445E-07   2.22036664E-16
      30           132     9.9473   4.400E+00   0.0050   0.0034   3.056E-10  -6.33943982E-12   8.81734877E-07   2.22036664E-16
      31         136.4     9.9510   4.400E+00   0.0052   0.0034   2.910E-10   3.82037988E-13   9.28592215E-07   2.22036664E-16
      32         140.8     9.9435   4.400E+00   0.0053   0.0035   3.201E-10   1.29140657E-11   9.75519470E-07   2.22036664E-16
      33         145.2     9.9550   4.400E+00   0.0054   0.0035   3.492E-10  -3.51859167E-12   1.02241199E-06   2.22036664E-16
      34         149.6     9.9321   4.400E+00   0.0055   0.0035   3.492E-10  -2.52031989E-12   1.06908431E-06   2.22036664E-16
      35           154     9.9394   4.400E+00   0.0056   0.0035   3.492E-10  -2.53332240E-13   1.11564145E-06   2.22036664E-16
      36         158.4     9.9533   4.400E+00   0.0057   0.0035   3.492E-10   5.49917837E-12   1.16189426E-06   2.22036664E-16
      37         162.8     9.9756   4.400E+00   0.0058   0.0035   3.492E-10  -3.16288879E-12   1.20775564E-06   2.22036664E-16
      38         167.2     9.9456   4.400E+00   0.0059   0.0035   4.657E-10   9.77155748E-13   1.25314841E-06   2.22036664E-16
      39         171.6     9.9481   4.400E+00   0.0060   0.0035   3.492E-10   7.63356121E-13   1.29798957E-06   2.22036664E-16
      40           176     9.9486   4.400E+00   0.0061   0.0035   4.657E-10  -9.40447199E-12   1.34220613E-06   2.22036664E-16
      41         180.4     9.9821   4.400E+00   0.0062   0.0035   3.492E-10  -7.85182943E-12   1.38572761E-06   2.22036664E-16
      42         184.8     9.9640   4.400E+00   0.0063   0.0035   4.075E-10   2.90495248E-13   1.42849001E-06   2.22036664E-16
      43         189.2     9.9523   4.400E+00   0.0063   0.0035   3.783E-10  -7.60923529E-12   1.47043272E-06   2.22036664E-16
      44         193.6     9.9546   4.400E+00   0.0064   0.0035   3.492E-10   2.30933957E-12   1.51150277E-06   2.22036664E-16
      45           198     9.9461   4.400E+00   0.0065   0.0035   4.657E-10   3.20714538E-13   1.55164389E-06   2.22036664E-16
      46         202.4     9.9473   4.400E+00   0.0065   0.0035   3.492E-10   9.69187838E-12   1.59081503E-06   2.22036664E-16
      47         206.8     9.9419   4.400E+00   0.0066   0.0035   4.657E-10   6.79562396E-12   1.62897288E-06   2.22036664E-16
      48         211.2     9.9658   4.400E+00   0.0066   0.0035   3.529E-10  -6.97675988E-12   1.66608493E-06   2.22036664E-16
      49         215.6     9.9650   4.400E+00   0.0067   0.0035   4.657E-10  -9.30897026E-12   1.70211911E-06   2.22036664E-16
      50           220     9.9767   4.400E+00   0.0067   0.0035   4.657E-10   3.93729797E-12   1.73705018E-06   2.22036664E-16
      51         224.4     9.9431   4.400E+00   0.0068   0.0035   4.657E-10  -7.65847108E-12   1.77085667E-06   2.22036664E-16
      52         228.8     9.9564   4.400E+00   0.0068   0.0035   4.075E-10  -4.50284124E-12   1.80352708E-06   2.22036664E-16
      53         233.2     9.9834   4.400E+00   0.0068   0.0035   4.657E-10   3.63496971E-12   1.83504494E-06   2.22036664E-16
      54         237.6     9.9439   4.400E+00   0.0069   0.0035   4.657E-10  -9.79792289E-12   1.86540899E-06   2.22036664E-16
      55           242     9.9380   4.400E+00   0.0069   0.0035   4.657E-10   4.28319252E-14   1.89461832E-06   2.22036664E-16
      56         246.4     9.9466   4.400E+00   0.0069   0.0035   4.657E-10   7.35626317E-12   1.92267385E-06   2.22036664E-16
      57         250.8     9.9722   4.400E+00   0.0069   0.0035   4.657E-10  -1.71208325E-11   1.94958193E-06   2.22036664E-16
      58         255.2     9.9697   4.400E+00   0.0069   0.0035   4.657E-10   9.67709073E-12   1.97536042E-06   2.22036664E-16
      59         259.6     9.9512   4.400E+00   0.0069   0.0035   4.657E-10   6.35215752E-12   2.00001887E-06   2.22036664E-16
      60           264     9.9768   4.400E+00   0.0070   0.0035   4.657E-10  -1.01214425E-12   2.02358251E-06   2.22036664E-16
      61         268.4     9.9733   4.400E+00   0.0070   0.0035   4.657E-10  -2.56798098E-12   2.04605931E-06   2.22036664E-16
      62         272.8     9.9462   4.400E+00   0.0070   0.0035   4.657E-10   2.78397010E-12   2.06739219E-06   2.22036664E-16
      63         277.2     9.9435   4.400E+00   0.0070   0.0035   4.657E-10   2.46732287E-11   2.08775464E-06   2.22036664E-16
      64         281.6     9.9588   4.400E+00   0.0070   0.0035   4.657E-10   9.36276490E-12   2.10719054E-06   2.22036664E-16
      65           286     9.9769   4.400E+00   0.0070   0.0035   4.657E-10   1.13414174E-11   2.12568511E-06   2.22036664E-16
      66         290.4     9.9362   4.400E+00   0.0070   0.0035   4.657E-10   1.94366953E-11   2.14327042E-06   2.22036664E-16
      67         294.8     9.9352   4.400E+00   0.0070   0.0035   4.657E-10   3.91922605E-12   2.15998784E-06   2.22036664E-16
      68         299.2     9.9493   4.400E+00   0.0070   0.0035   4.657E-10   2.09365034E-12   2.17587717E-06   2.22036664E-16
      69         303.6     9.9820   4.400E+00   0.0070   0.0035   4.657E-10   1.30313139E-11   2.19098320E-06   2.22036664E-16
      70           308     9.9471   4.400E+00   0.0070   0.0035   4.657E-10  -1.26294192E-11   2.20535162E-06   2.22036664E-16
      71         312.4     9.9260   4.400E+00   0.0070   0.0035   4.657E-10   7.88452376E-12   2.21902815E-06   2.22036664E-16
      72         316.8     9.9457   4.400E+00   0.0070   0.0035   4.657E-10   8.57259402E-12   2.23205620E-06   2.22036664E-16
      73         321.2     9.9720   4.400E+00   0.0070   0.0035   4.657E-10  -2.00178814E-11   2.24448581E-06   2.22036664E-16
      74         325.6     9.9854   4.400E+00   0.0069   0.0035   4.657E-10   7.07974521E-12   2.25636154E-06   2.22036664E-16
      75           330     9.9475   4.400E+00   0.0069   0.0035   4.657E-10   4.40478947E-12   2.26773000E-06   2.22036664E-16
      76         334.4     9.9657   4.400E+00   0.0069   0.0035   4.657E-10   2.08953202E-11   2.27863757E-06   2.22036664E-16
      77         338.8     9.9724   4.400E+00   0.0069   0.0035   4.657E-10  -8.63927148E-13   2.28913109E-06   2.22036664E-16
      78         343.2     9.9471   4.400E+00   0.0068   0.0035   5.821E-10   1.70206956E-11   2.29925195E-06   2.22036664E-16
      79         347.6     9.9573   4.400E+00   0.0068   0.0035   4.657E-10   2.01569057E-11   2.30904539E-06   2.22036664E-16
      80           352     9.9800   4.400E+00   0.0068   0.0035   4.657E-10  -2.36805367E-12   2.31855142E-06   2.22036664E-16
      81         356.4     9.9705   4.400E+00   0.0067   0.0035   4.657E-10  -1.06492523E-11   2.32781122E-06   2.22036664E-16
      82         360.8     9.9627   4.400E+00   0.0067   0.0035   4.657E-10   1.81511976E-11   2.33686183E-06   2.22036664E-16
      83         365.2     9.9605   4.400E+00   0.0067   0.0035   4.657E-10  -1.41568814E-11   2.34574145E-06   2.22036664E-16
      84         369.6     9.9806   4.400E+00   0.0067   0.0035   4.657E-10   6.90157913E-12   2.35448124E-06   2.22036664E-16
      85           374     9.9877   4.400E+00   0.0066   0.0035   4.657E-10   1.49911437E-11   2.36311666E-06   2.22036664E-16
      86         378.4     9.9480   4.400E+00   0.0066   0.0035   4.657E-10  -3.07613006E-12   2.37167365E-06   2.22036664E-16
      87         382.8     9.9653   4.400E+00   0.0066   0.0035   4.657E-10  -1.20729945E-11   2.38018561E-06   2.22036664E-16
