    ITER          TIME      CPUDT          DT      CFL     DNUM         DIV              MOM              TKE             MASS
       0             0     0.0020   5.100E+00   0.0000   0.0000   0.000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
       1           5.1     7.1285   5.100E+00   0.0001   0.0038   2.910E-11   2.74327913E-12   6.17176477E-10   2.22028577E-16
       2          10.2     0.5845   5.100E+00   0.0002   0.0038   2.910E-11   7.67810240E-13   2.46476928E-09   2.22028577E-16
       3          15.3     0.5838   5.100E+00   0.0003   0.0038   3.274E-11   7.84562085E-13   5.53330048E-09   2.22028577E-16
       4          20.4     0.5876   5.100E+00   0.0004   0.0038   3.274E-11  -2.78052082E-12   9.81152937E-09   2.22028577E-16
       5          25.5     0.5869   5.100E+00   0.0005   0.0038   3.820E-11   3.52931464E-12   1.52863162E-08   2.22028577E-16
       6          30.6     0.5862   5.100E+00   0.0006   0.0038   4.366E-11  -1.78181406E-12   2.19448140E-08   2.22028577E-16
       7          35.7     0.5868   5.100E+00   0.0007   0.0038   4.729E-11  -3.21911313E-12   2.97693372E-08   2.22028577E-16
       8          40.8     0.5853   5.100E+00   0.0008   0.0038   5.093E-11  -1.56201549E-12   3.87445311E-08   2.22028577E-16
       9          45.9     0.5893   5.100E+00   0.0009   0.0038   5.821E-11  -3.10162529E-12   4.88483245E-08   2.22028577E-16
      10            51     0.5857   5.100E+00   0.0011   0.0038   5.093E-11  -3.68210584E-12   6.00610477E-08   2.22028577E-16
      11          56.1     0.5870   5.100E+00   0.0012   0.0038   6.094E-11  -8.23440795E-12   7.23526270E-08   2.22028577E-16
      12          61.2     0.5831   5.100E+00   0.0013   0.0038   6.503E-11  -7.33301766E-13   8.57010463E-08   2.22028577E-16
      13          66.3     0.5843   5.100E+00   0.0014   0.0038   6.639E-11  -1.71825607E-12   1.00071077E-07   2.22028577E-16
      14          71.4     0.5859   5.100E+00   0.0015   0.0038   7.458E-11  -1.38825832E-12   1.15435434E-07   2.22028577E-16
      15          76.5     0.5849   5.100E+00   0.0016   0.0038   7.367E-11   3.35996660E-12   1.31753964E-07   2.22028577E-16
      16          81.6     0.5874   5.100E+00   0.0016   0.0038   8.004E-11  -3.54137249E-12   1.48998481E-07   2.22028577E-16
      17          86.7     0.5865   5.100E+00   0.0017   0.0038   8.549E-11   5.08698118E-12   1.67127226E-07   2.22028577E-16
      18          91.8     0.5839   5.100E+00   0.0018   0.0038   9.459E-11  -1.58770878E-11   1.86104842E-07   2.22028577E-16
      19          96.9     0.5844   5.100E+00   0.0019   0.0038   9.823E-11  -1.83679374E-12   2.05886650E-07   2.22028577E-16
      20           102     0.5861   5.100E+00   0.0020   0.0038   1.019E-10  -1.85365048E-12   2.26436427E-07   2.22028577E-16
      21         107.1     0.5849   5.100E+00   0.0021   0.0038   1.019E-10   1.73643261E-12   2.47707703E-07   2.22028577E-16
      22         112.2     0.5856   5.100E+00   0.0022   0.0038   1.091E-10  -9.40982622E-12   2.69658045E-07   2.22028577E-16
      23         117.3     0.5887   5.100E+00   0.0023   0.0038   1.164E-10  -1.51470243E-11   2.92244835E-07   2.22028577E-16
      24         122.4     0.5906   5.100E+00   0.0024   0.0038   1.019E-10  -7.40908290E-12   3.15428423E-07   2.22028577E-16
      25         127.5     0.5845   5.100E+00   0.0025   0.0038   1.164E-10  -7.87759528E-12   3.39157310E-07   2.22028577E-16
      26         132.6     0.5862   5.100E+00   0.0025   0.0038   1.164E-10  -2.03697606E-12   3.63393099E-07   2.22028577E-16
      27         137.7     0.5856   5.100E+00   0.0026   0.0038   1.164E-10   4.49795203E-13   3.88085539E-07   2.22028577E-16
      28         142.8     0.5846   5.100E+00   0.0027   0.0038   1.241E-10   4.00124568E-13   4.13196091E-07   2.22028577E-16
      29         147.9     0.5865   5.100E+00   0.0028   0.0038   1.310E-10   3.25138706E-13   4.38674277E-07   2.22028577E-16
      30           153     0.5883   5.100E+00   0.0028   0.0038   1.310E-10   4.39573117E-12   4.64482497E-07   2.22028577E-16
      31         158.1     0.5850   5.100E+00   0.0029   0.0038   1.455E-10  -1.50757584E-11   4.90571722E-07   2.22028577E-16
      32         163.2     0.5882   5.100E+00   0.0030   0.0038   1.455E-10  -2.44465906E-12   5.16900059E-07   2.22028577E-16
      33         168.3     0.5866   5.100E+00   0.0031   0.0038   1.346E-10  -8.46968329E-12   5.43426950E-07   2.22028577E-16
      34         173.4     0.5884   5.100E+00   0.0031   0.0038   1.455E-10   1.54638845E-12   5.70119141E-07   2.22028577E-16
      35         178.5     0.5867   5.100E+00   0.0032   0.0038   1.455E-10   4.73238809E-12   5.96929624E-07   2.22028577E-16
      36         183.6     0.5835   5.100E+00   0.0032   0.0038   1.646E-10  -9.62314603E-12   6.23824462E-07   2.22028577E-16
      37         188.7     0.5858   5.100E+00   0.0033   0.0038   1.482E-10  -8.22828871E-12   6.50762615E-07   2.22028577E-16
      38         193.8     0.5865   5.100E+00   0.0034   0.0038   1.455E-10  -4.55122225E-12   6.77713729E-07   2.22028577E-16
      39         198.9     0.5842   5.100E+00   0.0034   0.0038   1.892E-10   1.19257523E-12   7.04638978E-07   2.22028577E-16
      40           204     0.5883   5.100E+00   0.0035   0.0038   1.601E-10  -4.48631410E-12   7.31510738E-07   2.22028577E-16
      41         209.1     0.5866   5.100E+00   0.0035   0.0038   1.637E-10  -1.48140875E-11   7.58294050E-07   2.22028577E-16
      42         214.2     0.5847   5.100E+00   0.0036   0.0038   1.746E-10  -4.40820904E-12   7.84964413E-07   2.22028577E-16
      43         219.3     0.5874   5.100E+00   0.0036   0.0038   1.673E-10   1.38933808E-12   8.11489599E-07   2.22028577E-16
      44         224.4     0.5849   5.100E+00   0.0037   0.0038   2.037E-10  -4.11042511E-12   8.37847949E-07   2.22028577E-16
      45         229.5     0.5868   5.100E+00   0.0037   0.0038   1.746E-10   1.41234975E-11   8.64011326E-07   2.22028577E-16
      46         234.6     0.5851   5.100E+00   0.0037   0.0038   1.746E-10   2.42342309E-11   8.89962052E-07   2.22028577E-16
      47         239.7     0.5858   5.100E+00   0.0038   0.0038   1.746E-10  -9.59795091E-12   9.15676026E-07   2.22028577E-16
      48         244.8     0.5864   5.100E+00   0.0038   0.0038   1.746E-10  -8.15846211E-15   9.41138353E-07   2.22028577E-16
      49         249.9     0.5865   5.100E+00   0.0038   0.0038   1.746E-10  -1.28375804E-12   9.66329367E-07   2.22028577E-16
      50           255     0.5875   5.100E+00   0.0039   0.0038   1.746E-10   1.28087853E-11   9.91235652E-07   2.22028577E-16
      51         260.1     0.5896   5.100E+00   0.0039   0.0038   1.892E-10  -6.98028386E-13   1.01583987E-06   2.22028577E-16
      52         265.2     0.5885   5.100E+00   0.0039   0.0038   2.037E-10  -3.06326253E-12   1.04013316E-06   2.22028577E-16
      53         270.3     0.5898   5.100E+00   0.0039   0.0038   1.965E-10  -1.10523168E-12   1.06410789E-06   2.22028577E-16
      54         275.4     0.5880   5.100E+00   0.0039   0.0038   1.928E-10  -6.27433739E-12   1.08775976E-06   2.22028577E-16
      55         280.5     0.5910   5.100E+00   0.0040   0.0038   1.746E-10  -1.21294736E-11   1.11107818E-06   2.22028577E-16
      56         285.6     0.5857   5.100E+00   0.0040   0.0038   1.746E-10  -1.22662479E-11   1.13406031E-06   2.22028577E-16
      57         290.7     0.5897   5.100E+00   0.0040   0.0038   1.965E-10   5.84097874E-12   1.15670059E-06   2.22028577E-16
      58         295.8     0.5874   5.100E+00   0.0040   0.0038   1.892E-10   1.10837502E-11   1.17899970E-06   2.22028577E-16
      59         300.9     0.5845   5.100E+00   0.0040   0.0038   1.819E-10  -1.13285041E-11   1.20095615E-06   2.22028577E-16
      60           306     0.5885   5.100E+00   0.0040   0.0038   1.924E-10  -4.00484507E-12   1.22257222E-06   2.22028577E-16
      61         311.1     0.5848   5.100E+00   0.0040   0.0038   1.928E-10  -1.50497236E-11   1.24384997E-06   2.22028577E-16
      62         316.2     0.5849   5.100E+00   0.0040   0.0038   2.328E-10   2.30634921E-11   1.26479358E-06   2.22028577E-16
      63         321.3     0.5875   5.100E+00   0.0041   0.0038   1.892E-10  -4.92795084E-12   1.28540717E-06   2.22028577E-16
      64         326.4     0.5895   5.100E+00   0.0041   0.0038   2.037E-10   3.95181500E-12   1.30569765E-06   2.22028577E-16
      65         331.5     0.5886   5.100E+00   0.0041   0.0038   2.328E-10  -6.65874474E-12   1.32567163E-06   2.22028577E-16
      66         336.6     0.5874   5.100E+00   0.0041   0.0038   2.910E-10  -1.43984859E-11   1.34533650E-06   2.22028577E-16
      67         341.7     0.5880   5.100E+00   0.0041   0.0038   1.780E-10  -4.08786937E-12   1.36470021E-06   2.22028577E-16
      68         346.8     0.5885   5.100E+00   0.0041   0.0038   2.328E-10   8.44016870E-12   1.38377197E-06   2.22028577E-16
      69         351.9     0.5891   5.100E+00   0.0041   0.0038   2.328E-10  -7.45515455E-12   1.40256134E-06   2.22028577E-16
      70           357     0.5888   5.100E+00   0.0041   0.0038   2.328E-10   2.44009999E-12   1.42107785E-06   2.22028577E-16
      71         362.1     0.5860   5.100E+00   0.0041   0.0038   1.746E-10  -1.43929669E-11   1.43933073E-06   2.22028577E-16
      72         367.2     0.5845   5.100E+00   0.0041   0.0038   2.328E-10   6.78592078E-12   1.45733088E-06   2.22028577E-16
      73         372.3     0.5869   5.100E+00   0.0041   0.0038   2.328E-10  -5.45921077E-12   1.47508752E-06   2.22028577E-16
      74         377.4     0.5846   5.100E+00   0.0042   0.0038   2.328E-10  -2.02625000E-11   1.49261098E-06   2.22028577E-16
      75         382.5     0.5896   5.100E+00   0.0041   0.0038   2.328E-10   2.47441347E-12   1.50991104E-06   2.22028577E-16
      76         387.6     0.5844   5.100E+00   0.0041   0.0038   1.746E-10  -7.72654347E-13   1.52699499E-06   2.22028577E-16
      77         392.7     0.5883   5.100E+00   0.0041   0.0038   2.328E-10  -6.64194773E-13   1.54387385E-06   2.22028577E-16
      78         397.8     0.5855   5.100E+00   0.0041   0.0038   2.328E-10   8.02264765E-12   1.56055341E-06   2.22028577E-16
      79         402.9     0.5846   5.100E+00   0.0041   0.0038   2.328E-10  -4.07347203E-12   1.57704233E-06   2.22028577E-16
      80           408     0.5926   5.100E+00   0.0041   0.0038   1.746E-10   3.33345157E-12   1.59334729E-06   2.22028577E-16
      81         413.1     0.5911   5.100E+00   0.0041   0.0038   2.328E-10  -8.01640872E-12   1.60947491E-06   2.22028577E-16
      82         418.2     0.5856   5.100E+00   0.0041   0.0038   2.328E-10   9.33088069E-12   1.62543006E-06   2.22028577E-16
      83         423.3     0.5902   5.100E+00   0.0041   0.0038   2.328E-10  -8.36002383E-13   1.64121866E-06   2.22028577E-16
      84         428.4     0.5921   5.100E+00   0.0041   0.0038   1.746E-10   5.84145883E-12   1.65684378E-06   2.22028577E-16
      85         433.5     0.5883   5.100E+00   0.0041   0.0038   2.328E-10  -1.16008531E-11   1.67230962E-06   2.22028577E-16
      86         438.6     0.5847   5.100E+00   0.0041   0.0038   2.328E-10  -9.90965209E-12   1.68761835E-06   2.22028577E-16
      87         443.7     0.5881   5.100E+00   0.0041   0.0038   2.328E-10  -1.65002491E-11   1.70277394E-06   2.22028577E-16
      88         448.8     0.5852   5.100E+00   0.0040   0.0038   2.328E-10   5.80882478E-12   1.71777617E-06   2.22028577E-16
      89         453.9     0.5852   5.100E+00   0.0040   0.0038   2.328E-10   4.87060175E-12   1.73262720E-06   2.22028577E-16
      90           459     0.5871   5.100E+00   0.0040   0.0038   2.328E-10   7.76349644E-12   1.74732679E-06   2.22028577E-16
