    ITER          TIME      CPUDT          DT      CFL     DNUM         DIV              MOM              TKE             MASS
       0             0     0.0014   3.500E+00   0.0000   0.0000   0.000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
       1           3.5     7.4925   3.500E+00   0.0000   0.0026   2.126E-11  -1.28463722E-12   9.32936298E-11   2.22017050E-16
       2             7     0.6411   3.500E+00   0.0000   0.0027   2.046E-11   3.56045445E-12   3.73064440E-10   2.22017050E-16
       3          10.5     0.6356   3.500E+00   0.0000   0.0027   1.955E-11  -1.77738249E-12   8.39136316E-10   2.22017050E-16
       4            14     0.6340   3.500E+00   0.0001   0.0027   2.092E-11   2.62198574E-12   1.49133206E-09   2.22017050E-16
       5          17.5     0.6323   3.500E+00   0.0001   0.0027   2.001E-11  -3.19046113E-13   2.32948327E-09   2.22017050E-16
       6            21     0.6383   3.500E+00   0.0001   0.0027   2.092E-11   4.04586998E-12   3.35350525E-09   2.22017050E-16
       7          24.5     0.6359   3.500E+00   0.0001   0.0027   2.365E-11  -1.29328121E-13   4.56309479E-09   2.22017050E-16
       8            28     0.6365   3.500E+00   0.0001   0.0027   2.183E-11   4.40046307E-12   5.95832939E-09   2.22017050E-16
       9          31.5     0.6376   3.500E+00   0.0001   0.0026   2.183E-11  -3.37496372E-12   7.53897833E-09   2.22017050E-16
      10            35     0.6373   3.500E+00   0.0002   0.0026   2.365E-11   3.83762656E-13   9.30471966E-09   2.22017050E-16
      11          38.5     0.6376   3.500E+00   0.0002   0.0026   2.547E-11  -2.56190707E-12   1.12558194E-08   2.22017050E-16
      12            42     0.6345   3.500E+00   0.0002   0.0026   2.547E-11  -4.05238614E-13   1.33920217E-08   2.22017050E-16
      13          45.5     0.6354   3.500E+00   0.0002   0.0026   2.547E-11  -4.72100484E-12   1.57131321E-08   2.22017050E-16
      14            49     0.6344   3.500E+00   0.0002   0.0026   2.728E-11   3.03235345E-12   1.82186994E-08   2.22017050E-16
      15          52.5     0.6375   3.500E+00   0.0002   0.0026   2.910E-11  -2.12823379E-12   2.09088746E-08   2.22017050E-16
      16            56     0.6345   3.500E+00   0.0003   0.0026   2.728E-11  -1.34377665E-12   2.37828619E-08   2.22017050E-16
      17          59.5     0.6343   3.500E+00   0.0003   0.0026   2.910E-11  -1.55037777E-12   2.68405955E-08   2.22017050E-16
      18            63     0.6374   3.500E+00   0.0003   0.0026   3.092E-11   2.35185677E-13   3.00810363E-08   2.22017050E-16
      19          66.5     0.6350   3.500E+00   0.0003   0.0026   3.274E-11   1.78749799E-12   3.35032375E-08   2.22017050E-16
      20            70     0.6385   3.500E+00   0.0003   0.0026   3.274E-11   5.90438722E-13   3.71065418E-08   2.22017050E-16
      21          73.5     0.6372   3.500E+00   0.0003   0.0026   3.274E-11  -1.36048356E-12   4.08900220E-08   2.22017050E-16
      22            77     0.6376   3.500E+00   0.0004   0.0026   3.638E-11  -1.84432222E-12   4.48513688E-08   2.22017050E-16
      23          80.5     0.6384   3.500E+00   0.0004   0.0026   3.638E-11   5.42597705E-13   4.89897793E-08   2.22017050E-16
      24            84     0.6369   3.500E+00   0.0004   0.0026   3.638E-11  -1.86974243E-12   5.33026920E-08   2.22017050E-16
      25          87.5     0.6350   3.500E+00   0.0004   0.0026   3.456E-11  -4.59784814E-12   5.77887782E-08   2.22017050E-16
      26            91     0.6354   3.500E+00   0.0004   0.0026   3.638E-11  -1.82761553E-12   6.24453875E-08   2.22017050E-16
      27          94.5     0.6356   3.500E+00   0.0004   0.0026   3.638E-11  -1.30265441E-13   6.72707969E-08   2.22017050E-16
      28            98     0.6363   3.500E+00   0.0004   0.0026   4.366E-11  -2.35395622E-12   7.22617060E-08   2.22017050E-16
      29         101.5     0.6352   3.500E+00   0.0005   0.0026   4.366E-11  -5.03485112E-13   7.74173472E-08   2.22017050E-16
      30           105     0.6375   3.500E+00   0.0005   0.0026   4.002E-11   4.18781058E-13   8.27342319E-08   2.22017050E-16
