    ITER          TIME      CPUDT          DT      CFL     DNUM         DIV              MOM              TKE             MASS
       0             0     0.0051   4.400E+00   0.0000   0.0000   0.000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
       1           4.4   120.5579   4.400E+00   0.0002   0.0034   2.547E-11  -2.30808450E-12   1.21207899E-09   2.22036664E-16
       2           8.8    12.7516   4.400E+00   0.0004   0.0034   3.638E-11   2.59239245E-12   4.84152496E-09   2.22036664E-16
       3          13.2    12.7496   4.400E+00   0.0006   0.0034   4.366E-11  -8.65276871E-13   1.08754472E-08   2.22036664E-16
       4          17.6    12.7476   4.400E+00   0.0008   0.0034   5.821E-11   2.78984539E-12   1.92955145E-08   2.22036664E-16
       5            22    12.8141   4.400E+00   0.0009   0.0034   7.276E-11   1.22486407E-12   3.00802796E-08   2.22036664E-16
       6          26.4    12.7735   4.400E+00   0.0011   0.0034   8.004E-11   4.43247435E-12   4.31929941E-08   2.22036664E-16
       7          30.8    12.7523   4.400E+00   0.0013   0.0034   8.731E-11   1.34607126E-12   5.86024314E-08   2.22036664E-16
       8          35.2    12.7727   4.400E+00   0.0015   0.0034   1.019E-10   1.22197716E-12   7.62532153E-08   2.22036664E-16
       9          39.6    12.7944   4.400E+00   0.0017   0.0034   1.164E-10  -5.08284170E-13   9.61090265E-08   2.22036664E-16
      10            44    12.7841   4.400E+00   0.0019   0.0034   1.164E-10  -1.71857103E-12   1.18106058E-07   2.22036664E-16
      11          48.4    12.7042   4.400E+00   0.0021   0.0034   1.164E-10   7.76958521E-13   1.42167380E-07   2.22036664E-16
      12          52.8    12.7940   4.400E+00   0.0022   0.0034   1.382E-10  -3.33825068E-12   1.68254928E-07   2.22036664E-16
      13          57.2    12.8053   4.400E+00   0.0024   0.0034   1.601E-10  -1.15639453E-12   1.96281960E-07   2.22036664E-16
      14          61.6    12.7606   4.400E+00   0.0026   0.0034   1.746E-10  -1.82965513E-12   2.26170982E-07   2.22036664E-16
      15            66    12.7419   4.400E+00   0.0028   0.0034   1.783E-10   2.29915652E-12   2.57826713E-07   2.22036664E-16
      16          70.4    12.7233   4.400E+00   0.0029   0.0034   1.819E-10  -1.55825125E-12   2.91174246E-07   2.22036664E-16
      17          74.8    12.7921   4.400E+00   0.0031   0.0034   2.328E-10   5.40843032E-13   3.26143748E-07   2.22036664E-16
      18          79.2    12.7438   4.400E+00   0.0033   0.0034   2.328E-10  -2.48704117E-12   3.62627986E-07   2.22036664E-16
      19          83.6    12.7299   4.400E+00   0.0034   0.0034   2.328E-10   2.53749170E-12   4.00528251E-07   2.22036664E-16
      20            88    12.7138   4.400E+00   0.0036   0.0034   2.328E-10   9.28220066E-13   4.39746543E-07   2.22036664E-16
      21          92.4    12.7889   4.400E+00   0.0038   0.0034   2.328E-10  -6.93169345E-14   4.80180574E-07   2.22036664E-16
      22          96.8    12.7635   4.400E+00   0.0039   0.0034   2.910E-10  -5.49757375E-12   5.21678658E-07   2.22036664E-16
      23         101.2    12.7479   4.400E+00   0.0041   0.0034   2.910E-10   6.15783940E-14   5.64234313E-07   2.22036664E-16
      24         105.6    12.7209   4.400E+00   0.0042   0.0034   2.328E-10  -2.72200188E-12   6.07700315E-07   2.22036664E-16
      25           110    12.7900   4.400E+00   0.0044   0.0034   2.910E-10  -7.49471752E-12   6.51966332E-07   2.22036664E-16
      26         114.4    12.7755   4.400E+00   0.0045   0.0034   2.910E-10  -3.69086402E-12   6.96928112E-07   2.22036664E-16
      27         118.8    12.7314   4.400E+00   0.0046   0.0034   2.910E-10  -1.06905847E-12   7.42476573E-07   2.22036664E-16
      28         123.2    12.7276   4.400E+00   0.0048   0.0034   2.910E-10  -3.66754370E-12   7.88505531E-07   2.22036664E-16
      29         127.6    12.7737   4.400E+00   0.0049   0.0034   3.201E-10  -7.60356676E-14   8.34909258E-07   2.22036664E-16
      30           132    12.7508   4.400E+00   0.0050   0.0034   3.492E-10  -3.22556196E-12   8.81586402E-07   2.22036664E-16
      31         136.4    12.7442   4.400E+00   0.0052   0.0035   3.492E-10   7.02182615E-13   9.28431916E-07   2.22036664E-16
      32         140.8    12.7650   4.400E+00   0.0053   0.0035   3.492E-10  -2.14951472E-12   9.75347348E-07   2.22036664E-16
      33         145.2    12.7717   4.400E+00   0.0054   0.0035   3.492E-10  -1.18636633E-12   1.02222793E-06   2.22036664E-16
      34         149.6    12.7683   4.400E+00   0.0055   0.0035   3.492E-10  -7.20359189E-12   1.06888672E-06   2.22036664E-16
      35           154    12.7500   4.400E+00   0.0056   0.0035   3.492E-10   2.50284819E-12   1.11543022E-06   2.22036664E-16
      36         158.4    12.7188   4.400E+00   0.0058   0.0035   3.492E-10   1.60565734E-12   1.16166893E-06   2.22036664E-16
      37         162.8    12.7502   4.400E+00   0.0059   0.0035   3.783E-10  -7.89844145E-12   1.20751599E-06   2.22036664E-16
      38         167.2    12.7584   4.400E+00   0.0060   0.0035   3.783E-10  -5.52669802E-12   1.25289273E-06   2.22036664E-16
      39         171.6    12.7083   4.400E+00   0.0061   0.0035   4.657E-10  -1.23174778E-12   1.29771763E-06   2.22036664E-16
      40           176    12.7789   4.400E+00   0.0062   0.0035   4.657E-10   7.04531182E-12   1.34191885E-06   2.22036664E-16
      41         180.4    12.7804   4.400E+00   0.0063   0.0035   4.657E-10  -5.13101280E-12   1.38542339E-06   2.22036664E-16
      42         184.8    12.7175   4.400E+00   0.0063   0.0035   4.075E-10  -6.20283040E-14   1.42816884E-06   2.22036664E-16
      43         189.2    12.7031   4.400E+00   0.0064   0.0035   3.929E-10  -1.26886878E-11   1.47009325E-06   2.22036664E-16
