    ITER          TIME      CPUDT          DT      CFL     DNUM         DIV              MOM              TKE             MASS
       0             0     0.0076   4.400E+00   0.0000   0.0000   0.000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
       1           4.4    60.8994   4.400E+00   0.0002   0.0034   2.638E-11   1.23584205E-12   1.21270838E-09   2.22105221E-16
       2           8.8     5.4889   4.400E+00   0.0004   0.0034   3.274E-11   2.05665975E-12   4.84404161E-09   2.22105221E-16
       3          13.2     5.4874   4.400E+00   0.0006   0.0034   4.366E-11  -1.65939213E-12   1.08810054E-08   2.22105221E-16
       4          17.6     5.4896   4.400E+00   0.0007   0.0034   5.821E-11   3.12293637E-12   1.93055545E-08   2.22105221E-16
       5            22     5.4821   4.400E+00   0.0009   0.0034   5.821E-11   3.62505664E-12   3.00948990E-08   2.22105221E-16
       6          26.4     5.4880   4.400E+00   0.0011   0.0034   7.276E-11   1.28555771E-12   4.32150706E-08   2.22105221E-16
       7          30.8     5.4794   4.400E+00   0.0013   0.0034   9.095E-11   1.29386606E-12   5.86309241E-08   2.22105221E-16
       8          35.2     5.4862   4.400E+00   0.0015   0.0034   1.164E-10   1.22544900E-12   7.62928352E-08   2.22105221E-16
       9          39.6     5.4900   4.400E+00   0.0016   0.0034   1.164E-10  -1.23822654E-12   9.61570805E-08   2.22105221E-16
      10            44     5.4934   4.400E+00   0.0018   0.0034   1.164E-10  -3.15564502E-12   1.18163335E-07   2.22105221E-16
      11          48.4     5.4872   4.400E+00   0.0020   0.0034   1.455E-10   2.00344233E-12   1.42241774E-07   2.22105221E-16
      12          52.8     5.4842   4.400E+00   0.0022   0.0034   1.455E-10  -3.68414544E-12   1.68341003E-07   2.22105221E-16
      13          57.2     5.4946   4.400E+00   0.0023   0.0034   1.455E-10  -2.85036274E-12   1.96379375E-07   2.22105221E-16
      14          61.6     5.4841   4.400E+00   0.0025   0.0034   1.746E-10  -5.16850581E-12   2.26280676E-07   2.22105221E-16
      15            66     5.4937   4.400E+00   0.0027   0.0034   1.746E-10  -4.43916313E-14   2.57955179E-07   2.22105221E-16
      16          70.4     5.4940   4.400E+00   0.0028   0.0034   2.328E-10  -2.08646663E-12   2.91325563E-07   2.22105221E-16
      17          74.8     5.4878   4.400E+00   0.0030   0.0034   2.037E-10  -4.06123431E-14   3.26310641E-07   2.22105221E-16
      18          79.2     5.4927   4.400E+00   0.0032   0.0034   2.328E-10   1.22274955E-12   3.62809772E-07   2.22105221E-16
      19          83.6     5.4849   4.400E+00   0.0033   0.0034   2.328E-10   1.08051632E-12   4.00724900E-07   2.22105221E-16
      20            88     5.4817   4.400E+00   0.0035   0.0034   2.328E-10   1.95299180E-12   4.39959138E-07   2.22105221E-16
      21          92.4     5.4921   4.400E+00   0.0037   0.0034   2.328E-10  -9.42482312E-13   4.80410733E-07   2.22105221E-16
      22          96.8     5.4795   4.400E+00   0.0038   0.0034   2.328E-10  -4.79807557E-12   5.21951904E-07   2.22105221E-16
      23         101.2     5.4767   4.400E+00   0.0040   0.0034   2.910E-10  -2.59871009E-13   5.64527340E-07   2.22105221E-16
      24         105.6     5.4893   4.400E+00   0.0041   0.0034   2.328E-10   3.03248832E-12   6.08013238E-07   2.22105221E-16
      25           110     5.4777   4.400E+00   0.0042   0.0034   2.619E-10   2.51784531E-12   6.52298127E-07   2.22105221E-16
      26         114.4     5.4755   4.400E+00   0.0044   0.0034   2.910E-10  -7.95492058E-12   6.97277812E-07   2.22105221E-16
      27         118.8     5.4930   4.400E+00   0.0045   0.0034   2.910E-10  -5.57594899E-12   7.42843440E-07   2.22105221E-16
      28         123.2     5.4894   4.400E+00   0.0047   0.0034   2.910E-10  -8.26986136E-12   7.88890304E-07   2.22105221E-16
      29         127.6     5.4786   4.400E+00   0.0048   0.0034   3.201E-10  -2.96470118E-12   8.35312449E-07   2.22105221E-16
      30           132     5.4845   4.400E+00   0.0049   0.0034   3.347E-10   1.52647220E-12   8.82008692E-07   2.22105221E-16
      31         136.4     5.4891   4.400E+00   0.0051   0.0034   3.492E-10  -5.98591142E-12   9.28874101E-07   2.22105221E-16
