    ITER          TIME      CPUDT          DT      CFL     DNUM         DIV              MOM              TKE             MASS
       0             0     0.0054   5.100E+00   0.0000   0.0000   0.000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
       1           5.1    27.4904   5.100E+00   0.0001   0.0038   3.001E-11   2.27271088E-12   6.18300522E-10   2.22113003E-16
       2          10.2     2.6143   5.100E+00   0.0002   0.0038   2.910E-11   2.10597802E-13   2.46925214E-09   2.22113003E-16
       3          15.3     2.5966   5.100E+00   0.0003   0.0038   3.274E-11   1.23380993E-12   5.54338575E-09   2.22113003E-16
       4          20.4     2.6053   5.100E+00   0.0004   0.0038   3.638E-11  -3.95129025E-12   9.82933646E-09   2.22113003E-16
       5          25.5     2.6124   5.100E+00   0.0006   0.0038   3.820E-11   3.55280020E-12   1.53143418E-08   2.22113003E-16
       6          30.6     2.6014   5.100E+00   0.0007   0.0038   4.547E-11   1.76437239E-12   2.19846861E-08   2.22113003E-16
       7          35.7     2.6125   5.100E+00   0.0008   0.0038   5.093E-11  -1.98000167E-12   2.98237346E-08   2.22113003E-16
       8          40.8     2.6176   5.100E+00   0.0009   0.0038   5.275E-11  -4.04365777E-12   3.88144699E-08   2.22113003E-16
       9          45.9     2.6092   5.100E+00   0.0010   0.0038   5.093E-11   1.55595670E-13   4.89369576E-08   2.22113003E-16
      10            51     2.6116   5.100E+00   0.0011   0.0038   5.821E-11  -4.31828591E-13   6.01704144E-08   2.22113003E-16
      11          56.1     2.6148   5.100E+00   0.0012   0.0038   5.821E-11  -3.78684627E-12   7.24825000E-08   2.22113003E-16
      12          61.2     2.6123   5.100E+00   0.0013   0.0038   6.912E-11  -2.12461949E-12   8.58555822E-08   2.22113003E-16
      13          66.3     2.6122   5.100E+00   0.0014   0.0038   7.128E-11  -4.53442535E-12   1.00252166E-07   2.22113003E-16
      14          71.4     2.6131   5.100E+00   0.0015   0.0038   7.685E-11   2.33631951E-12   1.15644866E-07   2.22113003E-16
      15          76.5     2.6160   5.100E+00   0.0016   0.0038   7.844E-11   5.45144225E-12   1.31988941E-07   2.22113003E-16
      16          81.6     2.6049   5.100E+00   0.0017   0.0038   8.731E-11  -3.88828683E-12   1.49265333E-07   2.22113003E-16
      17          86.7     2.6100   5.100E+00   0.0018   0.0038   9.459E-11   3.45762828E-12   1.67427459E-07   2.22113003E-16
      18          91.8     2.5930   5.100E+00   0.0019   0.0038   9.095E-11  -9.40361764E-12   1.86440005E-07   2.22113003E-16
      19          96.9     2.6084   5.100E+00   0.0020   0.0038   1.023E-10  -4.07263242E-12   2.06258093E-07   2.22113003E-16
      20           102     2.6197   5.100E+00   0.0021   0.0038   1.091E-10   1.44722721E-12   2.26845486E-07   2.22113003E-16
      21         107.1     2.6060   5.100E+00   0.0022   0.0038   1.019E-10  -1.40919438E-12   2.48155857E-07   2.22113003E-16
      22         112.2     2.6127   5.100E+00   0.0023   0.0038   1.164E-10  -1.66132678E-12   2.70136951E-07   2.22113003E-16
      23         117.3     2.6018   5.100E+00   0.0024   0.0038   1.146E-10  -1.28129842E-12   2.92764895E-07   2.22113003E-16
      24         122.4     2.6162   5.100E+00   0.0025   0.0038   1.273E-10  -6.74656815E-12   3.15990405E-07   2.22113003E-16
      25         127.5     2.6128   5.100E+00   0.0026   0.0038   1.237E-10   2.72162696E-12   3.39762096E-07   2.22113003E-16
      26         132.6     2.6092   5.100E+00   0.0026   0.0038   1.310E-10  -2.47177409E-12   3.64041767E-07   2.22113003E-16
      27         137.7     2.6076   5.100E+00   0.0027   0.0038   1.310E-10   9.00730228E-13   3.88778346E-07   2.22113003E-16
      28         142.8     2.6067   5.100E+00   0.0028   0.0038   1.291E-10  -4.36999612E-12   4.13933833E-07   2.22113003E-16
      29         147.9     2.6109   5.100E+00   0.0029   0.0038   1.455E-10  -1.40595500E-12   4.39457239E-07   2.22113003E-16
      30           153     2.6041   5.100E+00   0.0029   0.0038   1.328E-10   3.37712345E-12   4.65311075E-07   2.22113003E-16
      31         158.1     2.6166   5.100E+00   0.0030   0.0038   1.455E-10   8.38941850E-12   4.91446315E-07   2.22113003E-16
      32         163.2     2.6057   5.100E+00   0.0031   0.0038   1.455E-10  -9.60958830E-12   5.17808758E-07   2.22113003E-16
      33         168.3     2.6138   5.100E+00   0.0032   0.0038   1.601E-10  -5.09663926E-13   5.44376348E-07   2.22113003E-16
      34         173.4     2.6174   5.100E+00   0.0032   0.0038   1.673E-10   2.44447908E-12   5.71115379E-07   2.22113003E-16
      35         178.5     2.6106   5.100E+00   0.0033   0.0038   1.655E-10  -1.41579316E-12   5.97972246E-07   2.22113003E-16
      36         183.6     2.6072   5.100E+00   0.0033   0.0038   1.783E-10  -3.29715855E-12   6.24913639E-07   2.22113003E-16
      37         188.7     2.6068   5.100E+00   0.0034   0.0038   1.673E-10  -5.38284521E-12   6.51898176E-07   2.22113003E-16
      38         193.8     2.6074   5.100E+00   0.0034   0.0039   1.601E-10  -1.13906523E-11   6.78895447E-07   2.22113003E-16
      39         198.9     2.6045   5.100E+00   0.0035   0.0039   1.819E-10  -2.21310275E-12   7.05866739E-07   2.22113003E-16
      40           204     2.6117   5.100E+00   0.0035   0.0039   1.910E-10  -1.03076167E-11   7.32783803E-07   2.22113003E-16
      41         209.1     2.6135   5.100E+00   0.0036   0.0039   2.328E-10   6.68657968E-12   7.59611964E-07   2.22113003E-16
      42         214.2     2.6056   5.100E+00   0.0036   0.0039   1.746E-10  -9.05685249E-12   7.86326666E-07   2.22113003E-16
      43         219.3     2.6114   5.100E+00   0.0037   0.0039   1.892E-10  -8.19829447E-12   8.12895678E-07   2.22113003E-16
      44         224.4     2.6165   5.100E+00   0.0037   0.0039   1.746E-10  -4.07779149E-12   8.39297172E-07   2.22113003E-16
      45         229.5     2.6131   5.100E+00   0.0038   0.0039   1.837E-10   3.04742559E-12   8.65503182E-07   2.22113003E-16
      46         234.6     2.6100   5.100E+00   0.0038   0.0039   1.892E-10   3.32613299E-12   8.91495745E-07   2.22113003E-16
      47         239.7     2.6129   5.100E+00   0.0038   0.0039   1.783E-10  -7.86355790E-12   9.17250873E-07   2.22113003E-16
      48         244.8     2.5979   5.100E+00   0.0038   0.0039   1.819E-10  -9.93208727E-12   9.42753616E-07   2.22113003E-16
      49         249.9     2.6083   5.100E+00   0.0039   0.0039   1.892E-10  -6.69641773E-12   9.67984420E-07   2.22113003E-16
      50           255     2.6081   5.100E+00   0.0039   0.0039   1.892E-10  -9.14407612E-12   9.92930609E-07   2.22113003E-16
      51         260.1     2.6126   5.100E+00   0.0039   0.0039   2.037E-10   1.46948296E-12   1.01756973E-06   2.22113003E-16
      52         265.2     2.6104   5.100E+00   0.0039   0.0039   2.328E-10  -6.45598321E-13   1.04187586E-06   2.22113003E-16
      53         270.3     2.6123   5.100E+00   0.0039   0.0039   1.837E-10  -1.27655929E-13   1.06588084E-06   2.22113003E-16
      54         275.4     2.6209   5.100E+00   0.0040   0.0039   1.746E-10  -2.72756579E-12   1.08956920E-06   2.22113003E-16
      55         280.5     2.6087   5.100E+00   0.0040   0.0039   2.328E-10   5.76491329E-12   1.11292263E-06   2.22113003E-16
      56         285.6     2.6153   5.100E+00   0.0040   0.0039   1.892E-10  -2.38131108E-12   1.13593785E-06   2.22113003E-16
      57         290.7     2.6156   5.100E+00   0.0040   0.0039   1.819E-10  -1.14146479E-11   1.15861076E-06   2.22113003E-16
      58         295.8     2.6092   5.100E+00   0.0040   0.0039   2.328E-10  -2.49408979E-12   1.18094147E-06   2.22113003E-16
      59         300.9     2.6048   5.100E+00   0.0040   0.0039   2.328E-10  -4.93299021E-12   1.20292839E-06   2.22113003E-16
      60           306     2.6083   5.100E+00   0.0040   0.0039   2.037E-10   8.74815064E-12   1.22457482E-06   2.22113003E-16
      61         311.1     2.6133   5.100E+00   0.0040   0.0039   2.328E-10  -1.03848822E-11   1.24588109E-06   2.22113003E-16
      62         316.2     2.6077   5.100E+00   0.0040   0.0039   2.037E-10  -2.57675435E-12   1.26685359E-06   2.22113003E-16
      63         321.3     2.6129   5.100E+00   0.0041   0.0039   2.328E-10  -5.37774643E-12   1.28749480E-06   2.22113003E-16
      64         326.4     2.6139   5.100E+00   0.0041   0.0039   2.037E-10  -5.99490986E-12   1.30781302E-06   2.22113003E-16
      65         331.5     2.6142   5.100E+00   0.0041   0.0039   2.110E-10  -1.17577833E-12   1.32781338E-06   2.22113003E-16
      66         336.6     2.6143   5.100E+00   0.0041   0.0039   2.328E-10  -6.36408027E-12   1.34750474E-06   2.22113003E-16
      67         341.7     2.6096   5.100E+00   0.0041   0.0039   2.328E-10  -8.01400959E-12   1.36689380E-06   2.22113003E-16
      68         346.8     2.6171   5.100E+00   0.0041   0.0039   2.328E-10  -2.06421078E-12   1.38599103E-06   2.22113003E-16
      69         351.9     2.6262   5.100E+00   0.0041   0.0039   2.328E-10   7.50422554E-12   1.40480483E-06   2.22113003E-16
