    ITER          TIME      CPUDT          DT      CFL     DNUM         DIV              MOM              TKE             MASS
       0             0     0.0038   5.100E+00   0.0000   0.0000   0.000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
       1           5.1    28.9122   5.100E+00   0.0001   0.0038   3.092E-11   1.32840744E-12   6.18140261E-10   2.22113003E-16
       2          10.2     2.7774   5.100E+00   0.0002   0.0038   3.274E-11   1.05451867E-12   2.46861198E-09   2.22113003E-16
       3          15.3     2.7783   5.100E+00   0.0003   0.0038   3.456E-11   1.22808469E-12   5.54194646E-09   2.22113003E-16
       4          20.4     2.7736   5.100E+00   0.0004   0.0038   3.638E-11  -2.95602150E-12   9.82677761E-09   2.22113003E-16
       5          25.5     2.7785   5.100E+00   0.0006   0.0038   3.638E-11   2.26625272E-12   1.53103503E-08   2.22113003E-16
       6          30.6     2.7736   5.100E+00   0.0007   0.0038   4.366E-11   4.36524948E-12   2.19789378E-08   2.22113003E-16
       7          35.7     2.7778   5.100E+00   0.0008   0.0038   5.093E-11   3.14925630E-13   2.98159186E-08   2.22113003E-16
       8          40.8     2.7714   5.100E+00   0.0009   0.0038   5.093E-11  -4.56600946E-12   3.88042700E-08   2.22113003E-16
       9          45.9     2.7749   5.100E+00   0.0010   0.0038   5.821E-11  -6.78487106E-13   4.89240932E-08   2.22113003E-16
      10            51     2.7756   5.100E+00   0.0011   0.0038   5.821E-11  -1.50142691E-12   6.01545835E-08   2.22113003E-16
      11          56.1     2.7681   5.100E+00   0.0012   0.0038   6.276E-11  -2.70421532E-12   7.24634432E-08   2.22113003E-16
      12          61.2     2.7717   5.100E+00   0.0013   0.0038   7.276E-11   2.31128940E-12   8.58330012E-08   2.22113003E-16
      13          66.3     2.7645   5.100E+00   0.0014   0.0038   8.004E-11  -6.19864663E-12   1.00225790E-07   2.22113003E-16
      14          71.4     2.7711   5.100E+00   0.0015   0.0038   7.640E-11   4.30907783E-12   1.15614448E-07   2.22113003E-16
      15          76.5     2.7943   5.100E+00   0.0016   0.0038   8.731E-11   4.49595743E-12   1.31954181E-07   2.22113003E-16
      16          81.6     2.7750   5.100E+00   0.0017   0.0038   9.459E-11  -4.34784543E-12   1.49225997E-07   2.22113003E-16
      17          86.7     2.7693   5.100E+00   0.0018   0.0038   9.618E-11   1.69549043E-12   1.67383334E-07   2.22113003E-16
      18          91.8     2.7661   5.100E+00   0.0019   0.0038   9.459E-11  -7.64329398E-12   1.86390835E-07   2.22113003E-16
      19          96.9     2.7667   5.100E+00   0.0020   0.0038   1.019E-10  -3.66614898E-12   2.06203694E-07   2.22113003E-16
      20           102     2.7704   5.100E+00   0.0021   0.0038   1.091E-10  -4.73640712E-13   2.26785616E-07   2.22113003E-16
      21         107.1     2.7660   5.100E+00   0.0022   0.0038   1.091E-10  -6.33930503E-14   2.48090345E-07   2.22113003E-16
      22         112.2     2.7747   5.100E+00   0.0023   0.0038   1.164E-10  -2.79037405E-12   2.70065527E-07   2.22113003E-16
      23         117.3     2.7710   5.100E+00   0.0024   0.0038   1.191E-10  -3.76705004E-12   2.92687304E-07   2.22113003E-16
      24         122.4     2.7699   5.100E+00   0.0025   0.0038   1.310E-10  -7.29999394E-12   3.15906590E-07   2.22113003E-16
      25         127.5     2.7723   5.100E+00   0.0026   0.0038   1.455E-10   4.72024026E-12   3.39671885E-07   2.22113003E-16
      26         132.6     2.7731   5.100E+00   0.0026   0.0038   1.164E-10  -1.19707439E-13   3.63944906E-07   2.22113003E-16
      27         137.7     2.7755   5.100E+00   0.0027   0.0038   1.455E-10   3.90838317E-12   3.88674692E-07   2.22113003E-16
      28         142.8     2.7674   5.100E+00   0.0028   0.0038   1.482E-10  -2.01232065E-12   4.13823273E-07   2.22113003E-16
      29         147.9     2.7720   5.100E+00   0.0029   0.0038   1.455E-10  -5.62846905E-12   4.39339686E-07   2.22113003E-16
      30           153     2.7744   5.100E+00   0.0029   0.0038   1.492E-10   1.32383048E-12   4.65186389E-07   2.22113003E-16
      31         158.1     2.7710   5.100E+00   0.0030   0.0038   1.528E-10   5.51770001E-12   4.91314381E-07   2.22113003E-16
      32         163.2     2.7681   5.100E+00   0.0031   0.0038   1.774E-10  -3.73246659E-12   5.17670060E-07   2.22113003E-16
      33         168.3     2.7767   5.100E+00   0.0032   0.0038   1.494E-10  -2.06775027E-12   5.44229636E-07   2.22113003E-16
      34         173.4     2.7747   5.100E+00   0.0032   0.0038   1.746E-10  -4.74090645E-12   5.70961333E-07   2.22113003E-16
      35         178.5     2.7733   5.100E+00   0.0033   0.0038   1.601E-10  -2.82936673E-12   5.97810867E-07   2.22113003E-16
      36         183.6     2.7726   5.100E+00   0.0033   0.0038   1.680E-10   1.61981463E-12   6.24744473E-07   2.22113003E-16
      37         188.7     2.7727   5.100E+00   0.0034   0.0038   1.746E-10  -2.86991893E-12   6.51721280E-07   2.22113003E-16
      38         193.8     2.7631   5.100E+00   0.0034   0.0039   2.037E-10  -5.65018475E-12   6.78710876E-07   2.22113003E-16
      39         198.9     2.7733   5.100E+00   0.0035   0.0039   1.746E-10  -3.98234917E-12   7.05674324E-07   2.22113003E-16
      40           204     2.7697   5.100E+00   0.0036   0.0039   1.846E-10  -6.20559030E-12   7.32583601E-07   2.22113003E-16
      41         209.1     2.7717   5.100E+00   0.0036   0.0039   1.837E-10   3.27655242E-12   7.59403861E-07   2.22113003E-16
      42         214.2     2.7780   5.100E+00   0.0036   0.0039   2.037E-10  -5.58458705E-12   7.86110661E-07   2.22113003E-16
      43         219.3     2.7747   5.100E+00   0.0037   0.0039   1.892E-10  -1.05230659E-11   8.12671828E-07   2.22113003E-16
      44         224.4     2.7804   5.100E+00   0.0037   0.0039   2.328E-10  -8.42469150E-12   8.39065308E-07   2.22113003E-16
      45         229.5     2.7707   5.100E+00   0.0038   0.0039   1.928E-10  -4.88721867E-12   8.65263132E-07   2.22113003E-16
      46         234.6     2.7793   5.100E+00   0.0038   0.0039   1.892E-10   3.21818332E-12   8.91247964E-07   2.22113003E-16
      47         239.7     2.7722   5.100E+00   0.0038   0.0039   1.910E-10   5.42627683E-13   9.16995134E-07   2.22113003E-16
      48         244.8     2.7784   5.100E+00   0.0038   0.0039   2.092E-10  -2.91832986E-12   9.42489976E-07   2.22113003E-16
      49         249.9     2.7672   5.100E+00   0.0039   0.0039   2.328E-10  -3.91006281E-12   9.67712481E-07   2.22113003E-16
      50           255     2.7693   5.100E+00   0.0039   0.0039   2.019E-10  -9.63940299E-12   9.92650598E-07   2.22113003E-16
      51         260.1     2.7710   5.100E+00   0.0039   0.0039   2.328E-10  -5.56602073E-12   1.01728187E-06   2.22113003E-16
      52         265.2     2.7701   5.100E+00   0.0039   0.0039   1.892E-10  -2.15533364E-12   1.04157925E-06   2.22113003E-16
