    ITER          TIME      CPUDT          DT      CFL     DNUM         DIV              MOM              TKE             MASS
       0             0     0.0103   4.400E+00   0.0000   0.0000   0.000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
       1           4.4    25.2461   4.400E+00   0.0002   0.0034   2.183E-11   9.89104740E-13   1.21075783E-09   2.22120017E-16
       2           8.8     2.2907   4.400E+00   0.0004   0.0034   2.910E-11   2.00331115E-12   4.83625184E-09   2.22120017E-16
       3          13.2     2.2840   4.400E+00   0.0006   0.0034   3.638E-11  -2.97296454E-12   1.08634426E-08   2.22120017E-16
       4          17.6     2.2836   4.400E+00   0.0008   0.0034   5.093E-11   2.79113126E-12   1.92745357E-08   2.22120017E-16
       5            22     2.2905   4.400E+00   0.0010   0.0034   5.821E-11   1.00340829E-12   3.00460599E-08   2.22120017E-16
       6          26.4     2.2835   4.400E+00   0.0012   0.0034   8.004E-11   8.37592062E-12   4.31454552E-08   2.22120017E-16
       7          30.8     2.2857   4.400E+00   0.0013   0.0034   7.276E-11  -1.68028325E-13   5.85360382E-08   2.22120017E-16
       8          35.2     2.2894   4.400E+00   0.0015   0.0034   8.731E-11  -2.19632103E-12   7.61709416E-08   2.22120017E-16
       9          39.6     2.2812   4.400E+00   0.0017   0.0034   1.164E-10  -7.47603108E-12   9.60025517E-08   2.22120017E-16
      10            44     2.2856   4.400E+00   0.0019   0.0034   8.731E-11  -2.81151252E-12   1.17973329E-07   2.22120017E-16
      11          48.4     2.2839   4.400E+00   0.0021   0.0034   1.110E-10   7.88842255E-12   1.42016688E-07   2.22120017E-16
      12          52.8     2.2792   4.400E+00   0.0023   0.0034   1.237E-10   9.33281555E-13   1.68073981E-07   2.22120017E-16
      13          57.2     2.2892   4.400E+00   0.0025   0.0034   1.455E-10  -1.91102377E-11   1.96067404E-07   2.22120017E-16
      14          61.6     2.2804   4.400E+00   0.0026   0.0034   1.455E-10   7.36091255E-13   2.25921752E-07   2.22120017E-16
      15            66     2.2902   4.400E+00   0.0028   0.0034   1.601E-10  -1.41162837E-11   2.57550397E-07   2.22120017E-16
      16          70.4     2.2905   4.400E+00   0.0030   0.0034   1.746E-10  -1.67347451E-12   2.90872521E-07   2.22120017E-16
      17          74.8     2.2785   4.400E+00   0.0032   0.0034   1.746E-10  -4.16336507E-13   3.25803228E-07   2.22120017E-16
      18          79.2     2.2859   4.400E+00   0.0033   0.0034   1.746E-10  -1.25497390E-11   3.62245856E-07   2.22120017E-16
      19          83.6     2.2823   4.400E+00   0.0035   0.0034   1.746E-10   9.92457418E-12   4.00103431E-07   2.22120017E-16
      20            88     2.2856   4.400E+00   0.0037   0.0034   2.037E-10  -4.38484362E-12   4.39278693E-07   2.22120017E-16
      21          92.4     2.2894   4.400E+00   0.0038   0.0034   2.328E-10  -1.09975770E-11   4.79670803E-07   2.22120017E-16
      22          96.8     2.2806   4.400E+00   0.0040   0.0034   2.328E-10   1.16773986E-11   5.21164907E-07   2.22120017E-16
      23         101.2     2.2833   4.400E+00   0.0041   0.0034   2.328E-10   9.17602019E-12   5.63678896E-07   2.22120017E-16
      24         105.6     2.2858   4.400E+00   0.0043   0.0034   2.328E-10   3.19667140E-11   6.07102493E-07   2.22120017E-16
      25           110     2.2833   4.400E+00   0.0044   0.0034   2.328E-10  -5.68335873E-12   6.51323717E-07   2.22120017E-16
      26         114.4     2.2886   4.400E+00   0.0046   0.0034   2.328E-10   7.38025873E-12   6.96239908E-07   2.22120017E-16
      27         118.8     2.2865   4.400E+00   0.0047   0.0034   2.765E-10   2.71963684E-11   7.41742724E-07   2.22120017E-16
      28         123.2     2.2796   4.400E+00   0.0048   0.0034   2.910E-10  -2.60315970E-11   7.87727515E-07   2.22120017E-16
      29         127.6     2.2827   4.400E+00   0.0050   0.0034   2.910E-10  -8.49445861E-12   8.34088155E-07   2.22120017E-16
      30           132     2.2828   4.400E+00   0.0051   0.0034   2.910E-10  -6.28666498E-13   8.80723576E-07   2.22120017E-16
      31         136.4     2.2891   4.400E+00   0.0052   0.0034   3.492E-10   4.26296602E-11   9.27529527E-07   2.22120017E-16
      32         140.8     2.2846   4.400E+00   0.0053   0.0035   3.056E-10  -1.16678308E-11   9.74406362E-07   2.22120017E-16
      33         145.2     2.2870   4.400E+00   0.0055   0.0035   3.201E-10  -1.22087488E-11   1.02124898E-06   2.22120017E-16
      34         149.6     2.2852   4.400E+00   0.0056   0.0035   2.910E-10   4.75941292E-12   1.06794869E-06   2.22120017E-16
      35           154     2.2804   4.400E+00   0.0057   0.0035   3.492E-10  -1.92089192E-11   1.11446047E-06   2.22120017E-16
      36         158.4     2.2838   4.400E+00   0.0058   0.0035   3.492E-10   2.16895408E-11   1.16066951E-06   2.22120017E-16
      37         162.8     2.2855   4.400E+00   0.0059   0.0035   3.492E-10  -2.16736889E-11   1.20648724E-06   2.22120017E-16
      38         167.2     2.2828   4.400E+00   0.0060   0.0035   3.492E-10  -1.30883923E-11   1.25183453E-06   2.22120017E-16
      39         171.6     2.2849   4.400E+00   0.0061   0.0035   3.638E-10  -1.30401922E-11   1.29663147E-06   2.22120017E-16
      40           176     2.2849   4.400E+00   0.0061   0.0035   3.492E-10  -2.68975796E-11   1.34080551E-06   2.22120017E-16
      41         180.4     2.2857   4.400E+00   0.0062   0.0035   3.492E-10  -2.09802644E-11   1.38428629E-06   2.22120017E-16
      42         184.8     2.2915   4.400E+00   0.0063   0.0035   3.492E-10  -1.23984330E-11   1.42700890E-06   2.22120017E-16
      43         189.2     2.2882   4.400E+00   0.0064   0.0035   4.657E-10   2.28996336E-11   1.46891284E-06   2.22120017E-16
      44         193.6     2.2845   4.400E+00   0.0064   0.0035   4.657E-10  -1.48559602E-11   1.50994549E-06   2.22120017E-16
      45           198     2.2881   4.400E+00   0.0065   0.0035   3.492E-10   1.30085477E-13   1.55005296E-06   2.22120017E-16
      46         202.4     2.2817   4.400E+00   0.0066   0.0035   3.492E-10  -1.26591131E-12   1.58919170E-06   2.22120017E-16
      47         206.8     2.2850   4.400E+00   0.0066   0.0035   3.529E-10  -3.96395659E-11   1.62731988E-06   2.22120017E-16
      48         211.2     2.2818   4.400E+00   0.0066   0.0035   3.783E-10  -2.50821412E-11   1.66440304E-06   2.22120017E-16
      49         215.6     2.2872   4.400E+00   0.0067   0.0035   3.492E-10  -5.67379043E-12   1.70041028E-06   2.22120017E-16
      50           220     2.2851   4.400E+00   0.0067   0.0035   3.638E-10  -4.07732632E-11   1.73531726E-06   2.22120017E-16
      51         224.4     2.2849   4.400E+00   0.0068   0.0035   4.657E-10  -3.51774269E-11   1.76910203E-06   2.22120017E-16
      52         228.8     2.2837   4.400E+00   0.0068   0.0035   4.657E-10   2.94860004E-11   1.80174993E-06   2.22120017E-16
      53         233.2     2.2852   4.400E+00   0.0068   0.0035   4.657E-10   5.98030262E-12   1.83325051E-06   2.22120017E-16
      54         237.6     2.2793   4.400E+00   0.0068   0.0035   4.657E-10  -7.24384441E-12   1.86359648E-06   2.22120017E-16
      55           242     2.2828   4.400E+00   0.0068   0.0035   4.657E-10   9.76480962E-12   1.89278876E-06   2.22120017E-16
      56         246.4     2.2928   4.400E+00   0.0068   0.0035   4.657E-10   1.06575913E-12   1.92082939E-06   2.22120017E-16
      57         250.8     2.2840   4.400E+00   0.0068   0.0035   3.638E-10   4.24108058E-12   1.94772633E-06   2.22120017E-16
      58         255.2     2.2888   4.400E+00   0.0068   0.0035   3.492E-10  -2.84287611E-11   1.97349186E-06   2.22120017E-16
      59         259.6     2.2839   4.400E+00   0.0068   0.0035   4.657E-10  -2.16901106E-12   1.99814099E-06   2.22120017E-16
      60           264     2.2862   4.400E+00   0.0068   0.0035   3.929E-10   3.57928513E-11   2.02169190E-06   2.22120017E-16
      61         268.4     2.2910   4.400E+00   0.0068   0.0035   4.657E-10  -7.23781538E-12   2.04416119E-06   2.22120017E-16
      62         272.8     2.2866   4.400E+00   0.0068   0.0035   4.657E-10  -3.34850875E-12   2.06556911E-06   2.22120017E-16
      63         277.2     2.2864   4.400E+00   0.0068   0.0035   3.492E-10  -2.24082350E-11   2.08597089E-06   2.22120017E-16
      64         281.6     2.2867   4.400E+00   0.0067   0.0035   3.856E-10  -3.82955820E-12   2.10540202E-06   2.22120017E-16
      65           286     2.2810   4.400E+00   0.0067   0.0035   3.492E-10   6.26125974E-12   2.12389477E-06   2.22120017E-16
      66         290.4     2.2819   4.400E+00   0.0067   0.0035   4.657E-10  -2.92449086E-11   2.14148076E-06   2.22120017E-16
      67         294.8     2.2859   4.400E+00   0.0067   0.0035   4.657E-10   4.00522913E-11   2.15819909E-06   2.22120017E-16
      68         299.2     2.2841   4.400E+00   0.0067   0.0035   3.492E-10   3.60891980E-13   2.17409161E-06   2.22120017E-16
      69         303.6     2.2930   4.400E+00   0.0067   0.0035   4.657E-10  -3.64973607E-11   2.18920059E-06   2.22120017E-16
      70           308     2.2896   4.400E+00   0.0066   0.0035   4.657E-10  -1.09685126E-11   2.20357128E-06   2.22120017E-16
      71         312.4     2.2893   4.400E+00   0.0066   0.0035   5.821E-10  -1.87564235E-11   2.21724963E-06   2.22120017E-16
