    ITER          TIME      CPUDT          DT      CFL     DNUM         DIV              MOM              TKE             MASS
       0             0     0.0031   5.100E+00   0.0000   0.0000   0.000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
       1           5.1    13.5970   5.100E+00   0.0001   0.0038   3.001E-11   2.73997231E-12   6.17883467E-10   2.22073801E-16
       2          10.2     1.2321   5.100E+00   0.0002   0.0038   2.910E-11  -7.69354944E-14   2.46758725E-09   2.22073801E-16
       3          15.3     1.2366   5.100E+00   0.0003   0.0038   3.274E-11   4.00240041E-12   5.53962076E-09   2.22073801E-16
       4          20.4     1.2317   5.100E+00   0.0004   0.0038   3.274E-11  -3.98072937E-12   9.82269821E-09   2.22073801E-16
       5          25.5     1.2324   5.100E+00   0.0005   0.0038   3.638E-11   1.83226459E-12   1.53037956E-08   2.22073801E-16
       6          30.6     1.2323   5.100E+00   0.0006   0.0038   4.729E-11   8.07987683E-13   2.19697398E-08   2.22073801E-16
       7          35.7     1.2337   5.100E+00   0.0007   0.0038   4.366E-11  -1.53511061E-13   2.98031892E-08   2.22073801E-16
       8          40.8     1.2336   5.100E+00   0.0008   0.0038   4.911E-11  -3.95988364E-12   3.87882295E-08   2.22073801E-16
       9          45.9     1.2332   5.100E+00   0.0009   0.0038   5.821E-11   3.50372942E-12   4.89035195E-08   2.22073801E-16
      10            51     1.2336   5.100E+00   0.0010   0.0038   7.185E-11   1.58481128E-12   6.01290324E-08   2.22073801E-16
      11          56.1     1.2305   5.100E+00   0.0011   0.0038   5.821E-11  -3.93039898E-12   7.24338776E-08   2.22073801E-16
      12          61.2     1.2351   5.100E+00   0.0012   0.0038   6.548E-11   1.29965505E-12   8.57975024E-08   2.22073801E-16
      13          66.3     1.2309   5.100E+00   0.0013   0.0038   7.276E-11  -7.16948853E-12   1.00184003E-07   2.22073801E-16
      14          71.4     1.2328   5.100E+00   0.0014   0.0038   8.095E-11   4.38517332E-13   1.15565911E-07   2.22073801E-16
      15          76.5     1.2408   5.100E+00   0.0015   0.0038   7.458E-11   2.95846225E-12   1.31901672E-07   2.22073801E-16
      16          81.6     1.2341   5.100E+00   0.0016   0.0038   7.958E-11  -9.70916923E-13   1.49165928E-07   2.22073801E-16
      17          86.7     1.2301   5.100E+00   0.0017   0.0038   8.868E-11  -1.07553723E-12   1.67315477E-07   2.22073801E-16
      18          91.8     1.2308   5.100E+00   0.0018   0.0038   9.459E-11  -1.07138604E-11   1.86314949E-07   2.22073801E-16
      19          96.9     1.2352   5.100E+00   0.0019   0.0038   8.731E-11   9.52500448E-13   2.06119509E-07   2.22073801E-16
      20           102     1.2399   5.100E+00   0.0019   0.0038   1.019E-10  -3.24364862E-12   2.26692919E-07   2.22073801E-16
      21         107.1     1.2329   5.100E+00   0.0020   0.0038   1.164E-10  -3.26920370E-12   2.47988936E-07   2.22073801E-16
      22         112.2     1.2366   5.100E+00   0.0021   0.0038   1.164E-10  -8.47922167E-12   2.69961248E-07   2.22073801E-16
      23         117.3     1.2387   5.100E+00   0.0022   0.0038   1.091E-10  -6.02550431E-12   2.92574128E-07   2.22073801E-16
      24         122.4     1.2355   5.100E+00   0.0023   0.0038   1.091E-10  -1.80350006E-12   3.15784376E-07   2.22073801E-16
      25         127.5     1.2359   5.100E+00   0.0024   0.0038   1.164E-10   6.97044592E-12   3.39540605E-07   2.22073801E-16
      26         132.6     1.2368   5.100E+00   0.0024   0.0038   1.164E-10   9.51192684E-12   3.63804588E-07   2.22073801E-16
      27         137.7     1.2351   5.100E+00   0.0025   0.0038   1.291E-10   4.68943591E-12   3.88525535E-07   2.22073801E-16
      28         142.8     1.2340   5.100E+00   0.0026   0.0038   1.310E-10  -4.15829610E-12   4.13665049E-07   2.22073801E-16
      29         147.9     1.2358   5.100E+00   0.0026   0.0038   1.310E-10  -5.57546891E-12   4.39172652E-07   2.22073801E-16
      30           153     1.2394   5.100E+00   0.0027   0.0038   1.455E-10  -1.73031381E-12   4.65010572E-07   2.22073801E-16
      31         158.1     1.2343   5.100E+00   0.0028   0.0038   1.310E-10  -5.37522674E-12   4.91129754E-07   2.22073801E-16
      32         163.2     1.2300   5.100E+00   0.0029   0.0038   1.455E-10   1.14482414E-12   5.17483898E-07   2.22073801E-16
      33         168.3     1.2389   5.100E+00   0.0029   0.0038   1.346E-10  -1.19101549E-12   5.44038187E-07   2.22073801E-16
      34         173.4     1.2336   5.100E+00   0.0030   0.0038   1.455E-10   7.54057840E-13   5.70761188E-07   2.22073801E-16
      35         178.5     1.2353   5.100E+00   0.0030   0.0038   1.637E-10   3.08329881E-12   5.97601968E-07   2.22073801E-16
      36         183.6     1.2320   5.100E+00   0.0031   0.0038   1.746E-10   1.50571612E-13   6.24527331E-07   2.22073801E-16
      37         188.7     1.2392   5.100E+00   0.0031   0.0038   1.601E-10   5.38926412E-12   6.51495839E-07   2.22073801E-16
      38         193.8     1.2321   5.100E+00   0.0032   0.0038   1.528E-10  -1.36674639E-11   6.78477477E-07   2.22073801E-16
      39         198.9     1.2361   5.100E+00   0.0032   0.0038   1.544E-10  -9.13387855E-13   7.05433081E-07   2.22073801E-16
      40           204     1.2333   5.100E+00   0.0033   0.0038   1.746E-10  -9.46501558E-13   7.32335025E-07   2.22073801E-16
      41         209.1     1.2343   5.100E+00   0.0033   0.0038   1.746E-10   3.89206625E-13   7.59148463E-07   2.22073801E-16
      42         214.2     1.2395   5.100E+00   0.0034   0.0039   1.746E-10  -6.14020250E-12   7.85848385E-07   2.22073801E-16
      43         219.3     1.2331   5.100E+00   0.0034   0.0039   1.905E-10   7.99529280E-13   8.12403187E-07   2.22073801E-16
      44         224.4     1.2356   5.100E+00   0.0035   0.0039   1.746E-10  -1.99318426E-12   8.38790584E-07   2.22073801E-16
      45         229.5     1.2344   5.100E+00   0.0035   0.0039   1.746E-10   8.97814722E-12   8.64982667E-07   2.22073801E-16
      46         234.6     1.2325   5.100E+00   0.0035   0.0039   1.837E-10  -2.49408979E-12   8.90961928E-07   2.22073801E-16
      47         239.7     1.2367   5.100E+00   0.0036   0.0039   1.892E-10  -6.95316938E-12   9.16703812E-07   2.22073801E-16
      48         244.8     1.2356   5.100E+00   0.0036   0.0039   1.746E-10  -8.00933018E-12   9.42193310E-07   2.22073801E-16
      49         249.9     1.2365   5.100E+00   0.0036   0.0039   1.778E-10   1.90788032E-12   9.67411211E-07   2.22073801E-16
      50           255     1.2353   5.100E+00   0.0037   0.0039   1.819E-10  -4.99345877E-12   9.92344326E-07   2.22073801E-16
      51         260.1     1.2372   5.100E+00   0.0037   0.0039   1.892E-10   4.16705429E-12   1.01697219E-06   2.22073801E-16
      52         265.2     1.2348   5.100E+00   0.0038   0.0039   1.746E-10  -8.49079921E-13   1.04128287E-06   2.22073801E-16
      53         270.3     1.2370   5.100E+00   0.0038   0.0039   1.965E-10  -1.90404116E-12   1.06527909E-06   2.22073801E-16
      54         275.4     1.2397   5.100E+00   0.0038   0.0039   1.746E-10   2.87177855E-12   1.08895506E-06   2.22073801E-16
      55         280.5     1.2336   5.100E+00   0.0039   0.0039   1.892E-10   4.20148812E-12   1.11229770E-06   2.22073801E-16
      56         285.6     1.2337   5.100E+00   0.0039   0.0039   2.328E-10   9.42338395E-12   1.13530223E-06   2.22073801E-16
      57         290.7     1.2356   5.100E+00   0.0039   0.0039   2.328E-10   1.29383613E-12   1.15796456E-06   2.22073801E-16
      58         295.8     1.2352   5.100E+00   0.0039   0.0039   2.037E-10  -1.24344562E-11   1.18028595E-06   2.22073801E-16
      59         300.9     1.2380   5.100E+00   0.0040   0.0039   2.328E-10  -9.38583065E-12   1.20226377E-06   2.22073801E-16
      60           306     1.2376   5.100E+00   0.0040   0.0039   1.892E-10   3.46470682E-12   1.22390054E-06   2.22073801E-16
      61         311.1     1.2328   5.100E+00   0.0040   0.0039   2.328E-10  -1.07936455E-11   1.24519829E-06   2.22073801E-16
