    ITER          TIME      CPUDT          DT      CFL     DNUM         DIV              MOM              TKE             MASS
       0             0     0.0021   3.500E+00   0.0000   0.0000   0.000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
       1           3.5     6.7325   3.500E+00   0.0000   0.0026   1.842E-11  -1.42576337E-12   9.32218955E-11   2.22017050E-16
       2             7     0.5891   3.500E+00   0.0000   0.0027   1.955E-11   3.51807060E-12   3.72777587E-10   2.22017050E-16
       3          10.5     0.5911   3.500E+00   0.0000   0.0027   1.955E-11  -8.20502845E-13   8.38490999E-10   2.22017050E-16
       4            14     0.5879   3.500E+00   0.0001   0.0027   2.137E-11   3.34013654E-12   1.49018475E-09   2.22017050E-16
       5          17.5     0.5895   3.500E+00   0.0001   0.0027   2.001E-11  -8.14650159E-13   2.32769182E-09   2.22017050E-16
       6            21     0.5896   3.500E+00   0.0001   0.0027   2.001E-11   4.49759197E-12   3.35092509E-09   2.22017050E-16
       7          24.5     0.5891   3.500E+00   0.0001   0.0027   2.183E-11  -1.08656020E-12   4.55958293E-09   2.22017050E-16
       8            28     0.5907   3.500E+00   0.0001   0.0027   2.092E-11   4.02137958E-12   5.95374194E-09   2.22017050E-16
       9          31.5     0.5905   3.500E+00   0.0001   0.0026   2.274E-11  -3.04505596E-12   7.53317320E-09   2.22017050E-16
      10            35     0.5878   3.500E+00   0.0002   0.0026   2.092E-11  -4.43391424E-14   9.29755029E-09   2.22017050E-16
      11          38.5     0.5873   3.500E+00   0.0002   0.0026   2.183E-11  -1.27738423E-12   1.12471445E-08   2.22017050E-16
      12            42     0.5856   3.500E+00   0.0002   0.0026   2.183E-11   8.68066361E-13   1.33816958E-08   2.22017050E-16
      13          45.5     0.5943   3.500E+00   0.0002   0.0026   2.547E-11  -2.85337704E-12   1.57010138E-08   2.22017050E-16
      14            49     0.5877   3.500E+00   0.0002   0.0026   2.547E-11   1.19017567E-12   1.82046485E-08   2.22017050E-16
      15          52.5     0.5937   3.500E+00   0.0002   0.0026   2.910E-11  -2.96494112E-13   2.08927506E-08   2.22017050E-16
      16            56     0.5909   3.500E+00   0.0003   0.0026   2.728E-11  -1.83310439E-13   2.37645139E-08   2.22017050E-16
      17          59.5     0.5890   3.500E+00   0.0003   0.0026   2.728E-11   1.28104352E-12   2.68198921E-08   2.22017050E-16
      18            63     0.5884   3.500E+00   0.0003   0.0026   3.274E-11  -5.07414369E-13   3.00578229E-08   2.22017050E-16
      19          66.5     0.5914   3.500E+00   0.0003   0.0026   3.092E-11   1.15610202E-12   3.34773915E-08   2.22017050E-16
      20            70     0.5874   3.500E+00   0.0003   0.0026   3.274E-11  -4.72185984E-13   3.70779105E-08   2.22017050E-16
      21          73.5     0.5872   3.500E+00   0.0003   0.0026   3.638E-11   1.81069862E-12   4.08584597E-08   2.22017050E-16
      22            77     0.5860   3.500E+00   0.0004   0.0026   3.092E-11   1.05539600E-12   4.48167476E-08   2.22017050E-16
      23          80.5     0.5912   3.500E+00   0.0004   0.0026   3.638E-11   8.27574012E-13   4.89519714E-08   2.22017050E-16
      24            84     0.5885   3.500E+00   0.0004   0.0026   3.638E-11   1.39299737E-12   5.32615410E-08   2.22017050E-16
      25          87.5     0.5895   3.500E+00   0.0004   0.0026   3.456E-11  -1.77848469E-12   5.77441668E-08   2.22017050E-16
      26            91     0.5904   3.500E+00   0.0004   0.0026   3.638E-11  -1.93430536E-12   6.23971630E-08   2.22017050E-16
      27          94.5     0.5881   3.500E+00   0.0004   0.0026   3.638E-11   1.51045528E-12   6.72188634E-08   2.22017050E-16
      28            98     0.5874   3.500E+00   0.0005   0.0026   4.184E-11  -4.17359333E-12   7.22059070E-08   2.22017050E-16
      29         101.5     0.5882   3.500E+00   0.0005   0.0026   3.638E-11   1.09998263E-12   7.73575337E-08   2.22017050E-16
      30           105     0.5885   3.500E+00   0.0005   0.0026   4.366E-11   1.75412929E-12   8.26703186E-08   2.22017050E-16
      31         108.5     0.5919   3.500E+00   0.0005   0.0026   3.729E-11  -3.24322860E-12   8.81423929E-08   2.22017050E-16
      32           112     0.5892   3.500E+00   0.0005   0.0026   4.366E-11   1.26153222E-12   9.37685769E-08   2.22017050E-16
      33         115.5     0.5901   3.500E+00   0.0005   0.0026   4.002E-11   2.80543123E-12   9.95467744E-08   2.22017050E-16
      34           119     0.5892   3.500E+00   0.0005   0.0026   4.002E-11  -4.08043087E-12   1.05471010E-07   2.22017050E-16
      35         122.5     0.5876   3.500E+00   0.0006   0.0026   4.002E-11   2.92102930E-12   1.11541418E-07   2.22017050E-16
      36           126     0.5930   3.500E+00   0.0006   0.0026   4.547E-11  -1.96292006E-12   1.17751952E-07   2.22017050E-16
      37         129.5     0.5878   3.500E+00   0.0006   0.0026   5.093E-11  -3.70157203E-12   1.24102044E-07   2.22017050E-16
      38           133     0.5893   3.500E+00   0.0006   0.0026   4.366E-11   2.32522161E-12   1.30583629E-07   2.22017050E-16
      39         136.5     0.5898   3.500E+00   0.0006   0.0026   4.729E-11  -2.49468978E-12   1.37197219E-07   2.22017050E-16
      40           140     0.5905   3.500E+00   0.0006   0.0026   4.457E-11   7.96589845E-13   1.43936646E-07   2.22017050E-16
      41         143.5     0.5896   3.500E+00   0.0006   0.0026   5.093E-11  -5.21280718E-12   1.50800545E-07   2.22017050E-16
      42           147     0.5890   3.500E+00   0.0007   0.0026   5.457E-11  -3.40741758E-12   1.57782651E-07   2.22017050E-16
      43         150.5     0.5881   3.500E+00   0.0007   0.0026   5.093E-11   1.46822319E-13   1.64882309E-07   2.22017050E-16
      44           154     0.5880   3.500E+00   0.0007   0.0026   4.729E-11  -1.03420506E-12   1.72092712E-07   2.22017050E-16
      45         157.5     0.5905   3.500E+00   0.0007   0.0026   6.639E-11  -6.94899997E-12   1.79413036E-07   2.22017050E-16
      46           161     0.5871   3.500E+00   0.0007   0.0026   5.639E-11  -6.10384952E-13   1.86836260E-07   2.22017050E-16
      47         164.5     0.5882   3.500E+00   0.0007   0.0026   5.275E-11   6.06257709E-12   1.94361832E-07   2.22017050E-16
      48           168     0.5874   3.500E+00   0.0007   0.0026   5.821E-11   2.76847799E-13   2.01982417E-07   2.22017050E-16
      49         171.5     0.5896   3.500E+00   0.0008   0.0026   6.548E-11   5.68092882E-13   2.09697731E-07   2.22017050E-16
      50           175     0.5897   3.500E+00   0.0008   0.0026   6.548E-11  -3.66080994E-12   2.17500485E-07   2.22017050E-16
      51         178.5     0.5890   3.500E+00   0.0008   0.0026   6.548E-11  -8.84473267E-13   2.25389655E-07   2.22017050E-16
      52           182     0.5887   3.500E+00   0.0008   0.0026   6.730E-11  -1.25268383E-12   2.33357937E-07   2.22017050E-16
      53         185.5     0.5885   3.500E+00   0.0008   0.0026   6.094E-11  -4.54897231E-12   2.41405218E-07   2.22017050E-16
      54           189     0.5882   3.500E+00   0.0008   0.0026   7.230E-11   2.35905523E-12   2.49522799E-07   2.22017050E-16
      55         192.5     0.5944   3.500E+00   0.0008   0.0026   7.094E-11  -7.02161636E-12   2.57711690E-07   2.22017050E-16
      56           196     0.5910   3.500E+00   0.0008   0.0026   7.185E-11  -4.16357530E-12   2.65964303E-07   2.22017050E-16
      57         199.5     0.5896   3.500E+00   0.0009   0.0026   6.480E-11   4.10094701E-12   2.74281660E-07   2.22017050E-16
      58           203     0.5891   3.500E+00   0.0009   0.0026   7.276E-11   2.15053452E-12   2.82656060E-07   2.22017050E-16
      59         206.5     0.5896   3.500E+00   0.0009   0.0026   7.458E-11  -3.10981384E-12   2.91086479E-07   2.22017050E-16
      60           210     0.5886   3.500E+00   0.0009   0.0026   6.548E-11  -3.47022584E-12   2.99565386E-07   2.22017050E-16
      61         213.5     0.5891   3.500E+00   0.0009   0.0026   6.844E-11  -6.42238910E-12   3.08093945E-07   2.22017050E-16
      62           217     0.5870   3.500E+00   0.0009   0.0026   7.094E-11  -4.28451241E-12   3.16664568E-07   2.22017050E-16
      63         220.5     0.5882   3.500E+00   0.0009   0.0026   7.276E-11  -1.16612015E-12   3.25277512E-07   2.22017050E-16
      64           224     0.5874   3.500E+00   0.0009   0.0026   7.276E-11  -5.72975998E-12   3.33926579E-07   2.22017050E-16
      65         227.5     0.5898   3.500E+00   0.0009   0.0026   6.912E-11   2.58983178E-12   3.42611457E-07   2.22017050E-16
      66           231     0.5891   3.500E+00   0.0010   0.0026   6.912E-11  -1.26240208E-12   3.51325440E-07   2.22017050E-16
      67         234.5     0.5912   3.500E+00   0.0010   0.0026   7.276E-11   9.36153498E-13   3.60068697E-07   2.22017050E-16
      68           238     0.5882   3.500E+00   0.0010   0.0026   7.344E-11   2.73419460E-12   3.68835089E-07   2.22017050E-16
      69         241.5     0.5907   3.500E+00   0.0010   0.0026   6.548E-11   1.18414675E-12   3.77624815E-07   2.22017050E-16
      70           245     0.5899   3.500E+00   0.0010   0.0026   7.458E-11   2.36295467E-13   3.86430884E-07   2.22017050E-16
      71         248.5     0.5881   3.500E+00   0.0010   0.0026   7.640E-11   5.53971582E-12   3.95254773E-07   2.22017050E-16
      72           252     0.5882   3.500E+00   0.0010   0.0026   7.185E-11   6.11944653E-12   4.04090656E-07   2.22017050E-16
      73         255.5     0.5890   3.500E+00   0.0010   0.0026   7.094E-11  -9.60832889E-12   4.12939187E-07   2.22017050E-16
      74           259     0.5878   3.500E+00   0.0010   0.0026   8.731E-11   2.64988053E-12   4.21795363E-07   2.22017050E-16
      75         262.5     0.5888   3.500E+00   0.0010   0.0026   8.731E-11  -3.77376862E-12   4.30660265E-07   2.22017050E-16
      76           266     0.5928   3.500E+00   0.0010   0.0026   7.276E-11   1.73049379E-12   4.39526474E-07   2.22017050E-16
      77         269.5     0.5890   3.500E+00   0.0011   0.0026   7.276E-11  -8.06451954E-12   4.48396179E-07   2.22017050E-16
      78           273     0.5877   3.500E+00   0.0011   0.0026   7.640E-11  -1.29131655E-12   4.57262104E-07   2.22017050E-16
      79         276.5     0.5892   3.500E+00   0.0011   0.0026   7.276E-11   1.37674052E-12   4.66126153E-07   2.22017050E-16
      80           280     0.5896   3.500E+00   0.0011   0.0026   7.276E-11  -2.20296481E-12   4.74983352E-07   2.22017050E-16
      81         283.5     0.5894   3.500E+00   0.0011   0.0026   8.004E-11  -7.43319902E-13   4.83835549E-07   2.22017050E-16
      82           287     0.5907   3.500E+00   0.0011   0.0026   7.640E-11   1.99834333E-12   4.92677259E-07   2.22017050E-16
      83         290.5     0.5899   3.500E+00   0.0011   0.0026   7.640E-11  -7.06006922E-13   5.01508680E-07   2.22017050E-16
