    ITER          TIME      CPUDT          DT      CFL     DNUM         DIV              MOM              TKE             MASS
       0             0     0.0097   5.100E+00   0.0000   0.0000   0.000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
       1           5.1    52.1136   5.100E+00   0.0001   0.0038   2.910E-11   4.50886263E-13   6.18415208E-10   2.22105221E-16
       2          10.2     4.6096   5.100E+00   0.0002   0.0038   3.274E-11  -2.09102202E-12   2.46971332E-09   2.22105221E-16
       3          15.3     4.6092   5.100E+00   0.0003   0.0038   3.274E-11   1.70053316E-12   5.54445334E-09   2.22105221E-16
       4          20.4     4.6099   5.100E+00   0.0004   0.0038   3.638E-11  -3.96691707E-12   9.83117143E-09   2.22105221E-16
       5          25.5     4.6229   5.100E+00   0.0005   0.0038   3.638E-11   3.40295609E-12   1.53175144E-08   2.22105221E-16
       6          30.6     4.6122   5.100E+00   0.0006   0.0038   4.366E-11   3.71644208E-12   2.19889511E-08   2.22105221E-16
       7          35.7     4.6114   5.100E+00   0.0007   0.0038   4.366E-11   1.67773374E-13   2.98299092E-08   2.22105221E-16
       8          40.8     4.6096   5.100E+00   0.0008   0.0038   5.093E-11  -2.53998125E-12   3.88217671E-08   2.22105221E-16
       9          45.9     4.6059   5.100E+00   0.0009   0.0038   5.821E-11   1.75244964E-12   4.89468448E-08   2.22105221E-16
      10            51     4.6096   5.100E+00   0.0010   0.0038   6.548E-11  -7.25488246E-13   6.01830976E-08   2.22105221E-16
      11          56.1     4.6156   5.100E+00   0.0011   0.0038   6.185E-11  -8.29073735E-13   7.24960074E-08   2.22105221E-16
      12          61.2     4.6091   5.100E+00   0.0012   0.0038   6.003E-11   2.47753288E-13   8.58724860E-08   2.22105221E-16
      13          66.3     4.6070   5.100E+00   0.0013   0.0038   7.276E-11  -1.47944114E-12   1.00272686E-07   2.22105221E-16
      14          71.4     4.6176   5.100E+00   0.0014   0.0038   7.276E-11  -3.14211764E-12   1.15669259E-07   2.22105221E-16
