    ITER          TIME      CPUDT          DT      CFL     DNUM         DIV              MOM              TKE             MASS
       0             0     0.0024   4.400E+00   0.0000   0.0000   0.000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
       1           4.4    40.0747   4.400E+00   0.0002   0.0034   2.910E-11  -8.32224535E-13   1.21244603E-09   2.22075178E-16
       2           8.8     1.6676   4.400E+00   0.0004   0.0034   3.638E-11   2.58780996E-12   4.84299356E-09   2.22075178E-16
       3          13.2     1.6716   4.400E+00   0.0006   0.0034   5.093E-11  -4.69587748E-13   1.08785434E-08   2.22075178E-16
       4          17.6     1.6657   4.400E+00   0.0008   0.0034   5.821E-11   2.77337463E-12   1.93013800E-08   2.22075178E-16
       5            22     1.6741   4.400E+00   0.0010   0.0034   7.276E-11   1.74094680E-12   3.00876444E-08   2.22075178E-16
       6          26.4     1.6621   4.400E+00   0.0012   0.0034   8.004E-11   1.49799075E-12   4.32053469E-08   2.22075178E-16
       7          30.8     1.6734   4.400E+00   0.0014   0.0034   8.731E-11   1.67800550E-12   5.86168909E-08   2.22075178E-16
       8          35.2     1.6680   4.400E+00   0.0015   0.0034   1.091E-10   1.25247393E-12   7.62765140E-08   2.22075178E-16
       9          39.6     1.6715   4.400E+00   0.0017   0.0034   1.164E-10  -1.28581640E-12   9.61348334E-08   2.22075178E-16
      10            44     1.6689   4.400E+00   0.0019   0.0034   1.164E-10  -2.28732766E-12   1.18135041E-07   2.22075178E-16
      11          48.4     1.6743   4.400E+00   0.0021   0.0034   1.455E-10   1.95014989E-12   1.42212073E-07   2.22075178E-16
      12          52.8     1.6663   4.400E+00   0.0023   0.0034   1.528E-10  -2.58707227E-12   1.68303458E-07   2.22075178E-16
      13          57.2     1.6765   4.400E+00   0.0025   0.0034   1.673E-10  -3.85230129E-12   1.96333616E-07   2.22075178E-16
      14          61.6     1.6712   4.400E+00   0.0026   0.0034   1.892E-10  -4.05474829E-12   2.26226661E-07   2.22075178E-16
      15            66     1.6809   4.400E+00   0.0028   0.0034   1.746E-10   7.25668223E-13   2.57897540E-07   2.22075178E-16
      16          70.4     1.6673   4.400E+00   0.0030   0.0034   1.819E-10  -3.44763259E-12   2.91263973E-07   2.22075178E-16
      17          74.8     1.6732   4.400E+00   0.0032   0.0034   2.001E-10   7.96679834E-13   3.26238364E-07   2.22075178E-16
      18          79.2     1.6738   4.400E+00   0.0033   0.0034   2.328E-10  -4.62077902E-12   3.62726354E-07   2.22075178E-16
      19          83.6     1.6686   4.400E+00   0.0035   0.0034   2.328E-10   1.07031820E-12   4.00630512E-07   2.22075178E-16
      20            88     1.6708   4.400E+00   0.0037   0.0034   2.328E-10  -1.50757586E-12   4.39853608E-07   2.22075178E-16
      21          92.4     1.6729   4.400E+00   0.0038   0.0034   2.328E-10  -3.22619183E-13   4.80293750E-07   2.22075178E-16
      22          96.8     1.6795   4.400E+00   0.0040   0.0034   2.910E-10  -1.73494791E-12   5.21843276E-07   2.22075178E-16
      23         101.2     1.6708   4.400E+00   0.0041   0.0034   2.910E-10   1.03940153E-12   5.64407515E-07   2.22075178E-16
      24         105.6     1.6642   4.400E+00   0.0043   0.0034   2.910E-10  -7.58137097E-13   6.07879997E-07   2.22075178E-16
      25           110     1.6746   4.400E+00   0.0044   0.0034   2.619E-10  -1.06566915E-12   6.52150788E-07   2.22075178E-16
      26         114.4     1.6764   4.400E+00   0.0046   0.0034   2.910E-10  -1.04736510E-12   6.97116036E-07   2.22075178E-16
      27         118.8     1.6637   4.400E+00   0.0047   0.0034   2.910E-10  -1.25462596E-12   7.42667680E-07   2.22075178E-16
      28         123.2     1.6782   4.400E+00   0.0049   0.0034   3.129E-10  -5.23870010E-12   7.88700561E-07   2.22075178E-16
      29         127.6     1.6643   4.400E+00   0.0050   0.0035   3.492E-10  -2.10949487E-12   8.35108665E-07   2.22075178E-16
      30           132     1.6688   4.400E+00   0.0051   0.0035   3.492E-10  -4.60525671E-12   8.81790697E-07   2.22075178E-16
      31         136.4     1.6742   4.400E+00   0.0052   0.0035   3.492E-10   2.89776124E-12   9.28641782E-07   2.22075178E-16
      32         140.8     1.6809   4.400E+00   0.0054   0.0035   3.711E-10  -1.62281408E-12   9.75563012E-07   2.22075178E-16
      33         145.2     1.6749   4.400E+00   0.0055   0.0035   3.492E-10  -4.75336914E-12   1.02244906E-06   2.22075178E-16
      34         149.6     1.6771   4.400E+00   0.0056   0.0035   3.492E-10  -5.27383085E-12   1.06920493E-06   2.22075178E-16
      35           154     1.6698   4.400E+00   0.0057   0.0035   4.075E-10  -1.88572942E-12   1.11575537E-06   2.22075178E-16
      36         158.4     1.6729   4.400E+00   0.0058   0.0035   3.856E-10   1.86516839E-12   1.16200056E-06   2.22075178E-16
      37         162.8     1.6655   4.400E+00   0.0059   0.0035   4.657E-10  -5.38818447E-13   1.20785296E-06   2.22075178E-16
      38         167.2     1.6671   4.400E+00   0.0060   0.0035   3.711E-10  -1.59054020E-12   1.25323299E-06   2.22075178E-16
      39         171.6     1.6793   4.400E+00   0.0061   0.0035   4.657E-10  -2.86305029E-12   1.29806040E-06   2.22075178E-16
      40           176     1.6675   4.400E+00   0.0062   0.0035   4.657E-10  -3.80028345E-14   1.34226275E-06   2.22075178E-16
      41         180.4     1.6749   4.400E+00   0.0063   0.0035   4.657E-10  -3.21902314E-12   1.38576831E-06   2.22075178E-16
