    ITER          TIME      CPUDT          DT      CFL     DNUM         DIV              MOM              TKE             MASS
       0             0     0.0016   5.100E+00   0.0000   0.0000   0.000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
       1           5.1     8.1047   5.100E+00   0.0001   0.0038   2.956E-11   2.35473620E-12   6.17704610E-10   2.22028577E-16
       2          10.2     0.6137   5.100E+00   0.0002   0.0038   3.365E-11  -1.06232471E-12   2.46687759E-09   2.22028577E-16
       3          15.3     0.6137   5.100E+00   0.0003   0.0038   3.274E-11   2.17959917E-12   5.53802471E-09   2.22028577E-16
       4          20.4     0.6092   5.100E+00   0.0004   0.0038   3.638E-11  -3.96609221E-12   9.81990311E-09   2.22028577E-16
       5          25.5     0.6126   5.100E+00   0.0005   0.0038   4.366E-11   1.32895951E-12   1.52993564E-08   2.22028577E-16
       6          30.6     0.6099   5.100E+00   0.0006   0.0038   5.275E-11   2.36475423E-12   2.19635208E-08   2.22028577E-16
       7          35.7     0.6133   5.100E+00   0.0007   0.0038   4.547E-11   2.90894153E-12   2.97946841E-08   2.22028577E-16
       8          40.8     0.6096   5.100E+00   0.0008   0.0038   5.093E-11  -4.47185691E-12   3.87774826E-08   2.22028577E-16
       9          45.9     0.6087   5.100E+00   0.0009   0.0038   5.548E-11  -1.35172516E-12   4.88898237E-08   2.22028577E-16
      10            51     0.6093   5.100E+00   0.0011   0.0038   5.548E-11  -1.15202281E-12   6.01120647E-08   2.22028577E-16
      11          56.1     0.6127   5.100E+00   0.0012   0.0038   6.264E-11   1.43300985E-12   7.24140463E-08   2.22028577E-16
      12          61.2     0.6130   5.100E+00   0.0013   0.0038   6.173E-11   1.41441340E-12   8.57738343E-08   2.22028577E-16
      13          66.3     0.6146   5.100E+00   0.0014   0.0038   6.730E-11  -1.92509702E-12   1.00156115E-07   2.22028577E-16
      14          71.4     0.6105   5.100E+00   0.0015   0.0038   7.276E-11   4.40238991E-12   1.15533588E-07   2.22028577E-16
      15          76.5     0.6109   5.100E+00   0.0016   0.0038   8.004E-11   4.96442427E-12   1.31866045E-07   2.22028577E-16
