    ITER          TIME      CPUDT          DT      CFL     DNUM         DIV              MOM              TKE             MASS
       0             0     0.0025   5.100E+00   0.0000   0.0000   0.000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
       1           5.1     6.5544   5.100E+00   0.0001   0.0038   2.547E-11   4.65696709E-12   6.17953966E-10   2.22028577E-16
       2          10.2     0.5537   5.100E+00   0.0002   0.0038   2.910E-11   8.27664001E-13   2.46787524E-09   2.22028577E-16
       3          15.3     0.5549   5.100E+00   0.0003   0.0038   3.274E-11   1.01806812E-12   5.54027624E-09   2.22028577E-16
       4          20.4     0.5580   5.100E+00   0.0004   0.0038   3.274E-11  -2.11688089E-12   9.82391768E-09   2.22028577E-16
       5          25.5     0.5569   5.100E+00   0.0005   0.0038   3.638E-11   9.32134253E-13   1.53056217E-08   2.22028577E-16
       6          30.6     0.5548   5.100E+00   0.0006   0.0038   4.002E-11   1.47062278E-12   2.19725589E-08   2.22028577E-16
       7          35.7     0.5558   5.100E+00   0.0007   0.0038   4.729E-11   3.06950147E-12   2.98069907E-08   2.22028577E-16
       8          40.8     0.5545   5.100E+00   0.0008   0.0038   4.729E-11  -4.24713953E-12   3.87935835E-08   2.22028577E-16
       9          45.9     0.5557   5.100E+00   0.0009   0.0038   5.093E-11  -3.34736904E-12   4.89101453E-08   2.22028577E-16
      10            51     0.5538   5.100E+00   0.0011   0.0038   5.093E-11   2.73542430E-12   6.01370047E-08   2.22028577E-16
      11          56.1     0.5538   5.100E+00   0.0012   0.0038   5.821E-11  -2.03901566E-13   7.24440383E-08   2.22028577E-16
      12          61.2     0.5541   5.100E+00   0.0013   0.0038   5.821E-11  -2.19270674E-12   8.58091767E-08   2.22028577E-16
      13          66.3     0.5537   5.100E+00   0.0014   0.0038   6.003E-11  -5.46688953E-12   1.00197141E-07   2.22028577E-16
      14          71.4     0.5550   5.100E+00   0.0015   0.0038   6.810E-11   1.02004776E-12   1.15580555E-07   2.22028577E-16
      15          76.5     0.5555   5.100E+00   0.0016   0.0038   7.276E-11   1.28295412E-11   1.31919222E-07   2.22028577E-16
      16          81.6     0.5542   5.100E+00   0.0016   0.0038   8.731E-11   1.04116368E-12   1.49184970E-07   2.22028577E-16
      17          86.7     0.5541   5.100E+00   0.0017   0.0038   8.004E-11   1.60601729E-12   1.67335870E-07   2.22028577E-16
      18          91.8     0.5531   5.100E+00   0.0018   0.0038   9.095E-11  -7.88983288E-12   1.86336678E-07   2.22028577E-16
      19          96.9     0.5549   5.100E+00   0.0019   0.0038   9.618E-11   3.27286310E-12   2.06142460E-07   2.22028577E-16
      20           102     0.5546   5.100E+00   0.0020   0.0038   8.731E-11  -1.96259003E-12   2.26717006E-07   2.22028577E-16
      21         107.1     0.5550   5.100E+00   0.0021   0.0038   8.731E-11  -2.27897042E-12   2.48013890E-07   2.22028577E-16
      22         112.2     0.5537   5.100E+00   0.0022   0.0038   1.037E-10  -9.88337710E-12   2.69990323E-07   2.22028577E-16
      23         117.3     0.5544   5.100E+00   0.0023   0.0038   9.732E-11  -4.36837632E-12   2.92604085E-07   2.22028577E-16
      24         122.4     0.5546   5.100E+00   0.0024   0.0038   1.100E-10  -4.78301817E-12   3.15814873E-07   2.22028577E-16
      25         127.5     0.5554   5.100E+00   0.0025   0.0038   1.164E-10  -3.28018157E-13   3.39571471E-07   2.22028577E-16
      26         132.6     0.5565   5.100E+00   0.0025   0.0038   1.382E-10  -8.00129147E-12   3.63835369E-07   2.22028577E-16
      27         137.7     0.5566   5.100E+00   0.0026   0.0038   1.091E-10  -2.98023813E-13   3.88556145E-07   2.22028577E-16
      28         142.8     0.5555   5.100E+00   0.0027   0.0038   1.164E-10   4.58673518E-13   4.13695005E-07   2.22028577E-16
      29         147.9     0.5554   5.100E+00   0.0028   0.0038   1.173E-10   4.46807782E-12   4.39201841E-07   2.22028577E-16
      30           153     0.5549   5.100E+00   0.0028   0.0038   1.346E-10  -4.46771786E-12   4.65038596E-07   2.22028577E-16
      31         158.1     0.5548   5.100E+00   0.0029   0.0038   1.310E-10  -1.01455276E-11   4.91156470E-07   2.22028577E-16
      32         163.2     0.5553   5.100E+00   0.0030   0.0038   1.382E-10  -8.22996879E-12   5.17513286E-07   2.22028577E-16
      33         168.3     0.5540   5.100E+00   0.0031   0.0038   1.310E-10   1.08531543E-11   5.44068712E-07   2.22028577E-16
      34         173.4     0.5554   5.100E+00   0.0031   0.0038   1.455E-10  -1.17484251E-11   5.70789211E-07   2.22028577E-16
      35         178.5     0.5557   5.100E+00   0.0032   0.0038   1.455E-10  -6.77320309E-12   5.97627661E-07   2.22028577E-16
      36         183.6     0.5604   5.100E+00   0.0032   0.0038   1.455E-10   4.20880648E-12   6.24550012E-07   2.22028577E-16
      37         188.7     0.5562   5.100E+00   0.0033   0.0038   1.601E-10  -9.67857565E-12   6.51515393E-07   2.22028577E-16
      38         193.8     0.5560   5.100E+00   0.0034   0.0038   1.601E-10  -9.68673405E-12   6.78493620E-07   2.22028577E-16
      39         198.9     0.5556   5.100E+00   0.0034   0.0038   1.528E-10  -3.40567808E-12   7.05445302E-07   2.22028577E-16
      40           204     0.5548   5.100E+00   0.0035   0.0038   1.601E-10   3.49614082E-13   7.32343096E-07   2.22028577E-16
      41         209.1     0.5548   5.100E+00   0.0035   0.0038   1.601E-10  -1.29002078E-11   7.59151987E-07   2.22028577E-16
      42         214.2     0.5545   5.100E+00   0.0036   0.0038   1.601E-10   1.54065354E-11   7.85847305E-07   2.22028577E-16
      43         219.3     0.5555   5.100E+00   0.0036   0.0038   1.601E-10  -1.96844485E-11   8.12396820E-07   2.22028577E-16
      44         224.4     0.5569   5.100E+00   0.0037   0.0038   1.601E-10  -2.77714050E-11   8.38778760E-07   2.22028577E-16
      45         229.5     0.5546   5.100E+00   0.0037   0.0038   1.601E-10   1.54365305E-11   8.64964875E-07   2.22028577E-16
      46         234.6     0.5573   5.100E+00   0.0037   0.0038   1.746E-10  -7.62840225E-12   8.90937770E-07   2.22028577E-16
      47         239.7     0.5565   5.100E+00   0.0038   0.0038   1.746E-10  -5.89904774E-12   9.16673230E-07   2.22028577E-16
      48         244.8     0.5564   5.100E+00   0.0038   0.0038   1.746E-10  -6.61843236E-12   9.42156191E-07   2.22028577E-16
      49         249.9     0.5562   5.100E+00   0.0038   0.0038   1.746E-10   1.43682514E-11   9.67367100E-07   2.22028577E-16
      50           255     0.5541   5.100E+00   0.0039   0.0038   1.746E-10  -2.26846042E-11   9.92292485E-07   2.22028577E-16
      51         260.1     0.5567   5.100E+00   0.0039   0.0038   1.601E-10  -1.34343474E-11   1.01691467E-06   2.22028577E-16
      52         265.2     0.5552   5.100E+00   0.0039   0.0038   1.746E-10  -2.68528585E-11   1.04122569E-06   2.22028577E-16
      53         270.3     0.5546   5.100E+00   0.0039   0.0038   1.746E-10   1.73895219E-12   1.06521713E-06   2.22028577E-16
      54         275.4     0.5551   5.100E+00   0.0039   0.0038   1.746E-10   1.78785493E-11   1.08888514E-06   2.22028577E-16
      55         280.5     0.5554   5.100E+00   0.0040   0.0038   1.746E-10   1.11658148E-11   1.11221902E-06   2.22028577E-16
      56         285.6     0.5595   5.100E+00   0.0040   0.0038   1.746E-10  -5.04744857E-12   1.13521537E-06   2.22028577E-16
      57         290.7     0.5561   5.100E+00   0.0040   0.0038   1.746E-10   1.68911361E-11   1.15786975E-06   2.22028577E-16
      58         295.8     0.5562   5.100E+00   0.0040   0.0038   1.746E-10  -2.76727842E-11   1.18018227E-06   2.22028577E-16
      59         300.9     0.5575   5.100E+00   0.0040   0.0038   2.037E-10   1.80637948E-12   1.20215134E-06   2.22028577E-16
      60           306     0.5573   5.100E+00   0.0040   0.0038   1.965E-10  -2.61226752E-11   1.22377969E-06   2.22028577E-16
      61         311.1     0.5558   5.100E+00   0.0040   0.0038   1.819E-10  -4.50659041E-12   1.24506857E-06   2.22028577E-16
      62         316.2     0.5556   5.100E+00   0.0040   0.0038   1.892E-10  -1.85600216E-11   1.26602356E-06   2.22028577E-16
      63         321.3     0.5571   5.100E+00   0.0040   0.0038   1.819E-10  -7.21663961E-12   1.28664738E-06   2.22028577E-16
      64         326.4     0.5579   5.100E+00   0.0040   0.0038   1.892E-10  -7.06594809E-12   1.30694787E-06   2.22028577E-16
