    ITER          TIME      CPUDT          DT      CFL     DNUM         DIV              MOM              TKE             MASS
       0             0     0.0073   3.500E+00   0.0000   0.0000   0.000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
       1           3.5    27.6963   3.500E+00   0.0000   0.0026   2.080E-11   3.88313351E-13   9.32657077E-11   2.22120017E-16
       2             7     2.6199   3.500E+00   0.0000   0.0027   2.024E-11   2.10496204E-12   3.72952086E-10   2.22120017E-16
       3          10.5     2.6224   3.500E+00   0.0001   0.0027   2.001E-11   1.53318721E-12   8.38886627E-10   2.22120017E-16
       4            14     2.6297   3.500E+00   0.0001   0.0027   2.137E-11   2.09341789E-12   1.49088142E-09   2.22120017E-16
       5          17.5     2.6249   3.500E+00   0.0001   0.0027   2.183E-11   2.37558215E-12   2.32874942E-09   2.22120017E-16
       6            21     2.6216   3.500E+00   0.0001   0.0027   2.183E-11   2.84329895E-12   3.35250738E-09   2.22120017E-16
       7          24.5     2.6268   3.500E+00   0.0001   0.0027   2.183E-11   1.32839703E-12   4.56165505E-09   2.22120017E-16
       8            28     2.6255   3.500E+00   0.0001   0.0027   2.365E-11   3.72798971E-12   5.95652949E-09   2.22120017E-16
       9          31.5     2.6243   3.500E+00   0.0002   0.0026   2.183E-11  -1.01501620E-12   7.53677032E-09   2.22120017E-16
      10            35     2.6242   3.500E+00   0.0002   0.0026   2.228E-11  -8.04223387E-13   9.30179844E-09   2.22120017E-16
      11          38.5     2.6186   3.500E+00   0.0002   0.0026   2.547E-11   1.39832135E-12   1.12523981E-08   2.22120017E-16
      12            42     2.6546   3.500E+00   0.0002   0.0026   2.547E-11  -1.97947683E-13   1.33880595E-08   2.22120017E-16
      13          45.5     2.6217   3.500E+00   0.0002   0.0026   2.456E-11  -2.05423786E-12   1.57086237E-08   2.22120017E-16
      14            49     2.6230   3.500E+00   0.0003   0.0026   2.910E-11   2.18823752E-13   1.82129707E-08   2.22120017E-16
      15          52.5     2.6230   3.500E+00   0.0003   0.0026   2.728E-11  -5.56845016E-14   2.09024780E-08   2.22120017E-16
      16            56     2.6270   3.500E+00   0.0003   0.0026   2.728E-11  -8.71125763E-13   2.37757618E-08   2.22120017E-16
      17          59.5     2.6206   3.500E+00   0.0003   0.0026   3.092E-11   7.53652945E-13   2.68327653E-08   2.22120017E-16
      18            63     2.6251   3.500E+00   0.0003   0.0026   3.456E-11   1.22481907E-12   3.00724210E-08   2.22120017E-16
      19          66.5     2.6185   3.500E+00   0.0003   0.0026   3.274E-11  -6.34680351E-13   3.34924870E-08   2.22120017E-16
      20            70     2.6241   3.500E+00   0.0004   0.0026   3.274E-11   1.53217120E-12   3.70949742E-08   2.22120017E-16
      21          73.5     2.6243   3.500E+00   0.0004   0.0026   3.456E-11  -1.44176825E-12   4.08775875E-08   2.22120017E-16
      22            77     2.6253   3.500E+00   0.0004   0.0026   3.456E-11  -1.64399012E-13   4.48380462E-08   2.22120017E-16
      23          80.5     2.6228   3.500E+00   0.0004   0.0026   3.638E-11   1.90248143E-12   4.89755365E-08   2.22120017E-16
      24            84     2.6191   3.500E+00   0.0004   0.0026   3.638E-11  -4.85008558E-14   5.32874651E-08   2.22120017E-16
      25          87.5     2.6249   3.500E+00   0.0004   0.0026   4.002E-11  -1.45490575E-12   5.77725388E-08   2.22120017E-16
      26            91     2.6274   3.500E+00   0.0005   0.0026   3.638E-11  -1.05826047E-12   6.24281711E-08   2.22120017E-16
      27          94.5     2.6161   3.500E+00   0.0005   0.0026   4.002E-11  -1.31915136E-13   6.72497791E-08   2.22120017E-16
      28            98     2.6208   3.500E+00   0.0005   0.0026   4.002E-11   3.01233214E-13   7.22397431E-08   2.22120017E-16
      29         101.5     2.6209   3.500E+00   0.0005   0.0026   3.820E-11  -2.27588087E-12   7.73943398E-08   2.22120017E-16
      30           105     2.6227   3.500E+00   0.0005   0.0026   4.002E-11  -2.92684822E-12   8.27102085E-08   2.22120017E-16
      31         108.5     2.6232   3.500E+00   0.0005   0.0026   4.184E-11  -1.35136520E-12   8.81854092E-08   2.22120017E-16
      32           112     2.6293   3.500E+00   0.0006   0.0026   4.366E-11   6.75082765E-13   9.38148190E-08   2.22120017E-16
      33         115.5     2.6251   3.500E+00   0.0006   0.0026   4.366E-11   3.73525603E-12   9.95963134E-08   2.22120017E-16
      34           119     2.6224   3.500E+00   0.0006   0.0026   4.002E-11  -2.42951210E-12   1.05523959E-07   2.22120017E-16
      35         122.5     2.6190   3.500E+00   0.0006   0.0026   4.366E-11   3.55873924E-12   1.11597899E-07   2.22120017E-16
      36           126     2.6181   3.500E+00   0.0006   0.0026   4.547E-11  -1.01245911E-12   1.17812007E-07   2.22120017E-16
      37         129.5     2.6307   3.500E+00   0.0006   0.0026   4.366E-11  -3.50480929E-12   1.24165837E-07   2.22120017E-16
      38           133     2.6234   3.500E+00   0.0007   0.0026   4.729E-11   2.72171695E-12   1.30646995E-07   2.22120017E-16
      39         136.5     2.6200   3.500E+00   0.0007   0.0026   5.184E-11   1.46039474E-12   1.37264209E-07   2.22120017E-16
      40           140     2.6269   3.500E+00   0.0007   0.0026   5.275E-11  -8.48839973E-14   1.44007913E-07   2.22120017E-16
      41         143.5     2.6169   3.500E+00   0.0007   0.0026   5.184E-11   1.67392445E-12   1.50876218E-07   2.22120017E-16
      42           147     2.6252   3.500E+00   0.0007   0.0026   5.821E-11   3.41635594E-14   1.57862715E-07   2.22120017E-16
      43         150.5     2.6268   3.500E+00   0.0007   0.0026   5.821E-11  -3.75301266E-12   1.64966963E-07   2.22120017E-16
      44           154     2.6234   3.500E+00   0.0007   0.0026   5.457E-11  -7.50788483E-13   1.72181970E-07   2.22120017E-16
      45         157.5     2.6250   3.500E+00   0.0008   0.0026   5.639E-11  -1.91825830E-12   1.79506927E-07   2.22120017E-16
      46           161     2.6287   3.500E+00   0.0008   0.0026   5.730E-11  -2.47033432E-13   1.86934912E-07   2.22120017E-16
      47         164.5     2.6255   3.500E+00   0.0008   0.0026   6.185E-11   2.17429004E-12   1.94465329E-07   2.22120017E-16
      48           168     2.6218   3.500E+00   0.0008   0.0026   6.548E-11   1.50571609E-14   2.02090874E-07   2.22120017E-16
      49         171.5     2.6208   3.500E+00   0.0008   0.0026   7.276E-11   1.76843663E-12   2.09811120E-07   2.22120017E-16
      50           175     2.6254   3.500E+00   0.0008   0.0026   7.367E-11  -4.92267197E-13   2.17618975E-07   2.22120017E-16
      51         178.5     2.6303   3.500E+00   0.0008   0.0026   6.673E-11   5.30300020E-14   2.25513375E-07   2.22120017E-16
      52           182     2.6246   3.500E+00   0.0009   0.0026   6.548E-11  -1.51744394E-12   2.33487057E-07   2.22120017E-16
      53         185.5     2.6251   3.500E+00   0.0009   0.0026   6.548E-11  -2.38344067E-12   2.41539681E-07   2.22120017E-16
      54           189     2.6258   3.500E+00   0.0009   0.0026   7.276E-11  -2.05758219E-12   2.49663060E-07   2.22120017E-16
