    ITER          TIME      CPUDT          DT      CFL     DNUM         DIV              MOM              TKE             MASS
       0             0     0.0022   5.100E+00   0.0000   0.0000   0.000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
       1           5.1    12.6491   5.100E+00   0.0001   0.0038   3.092E-11   1.89245299E-12   6.18326723E-10   2.22028577E-16
       2          10.2     0.7889   5.100E+00   0.0002   0.0038   3.274E-11  -6.79859340E-14   2.46935850E-09   2.22028577E-16
       3          15.3     0.7940   5.100E+00   0.0003   0.0038   3.638E-11   1.07626083E-12   5.54359003E-09   2.22028577E-16
       4          20.4     0.7945   5.100E+00   0.0004   0.0038   4.366E-11   6.12147120E-14   9.82976012E-09   2.22028577E-16
       5          25.5     0.7912   5.100E+00   0.0005   0.0038   4.002E-11   1.24184842E-12   1.53146988E-08   2.22028577E-16
       6          30.6     0.7955   5.100E+00   0.0006   0.0038   4.366E-11   2.92159916E-12   2.19855085E-08   2.22028577E-16
       7          35.7     0.7994   5.100E+00   0.0007   0.0038   5.093E-11  -1.37137903E-12   2.98244700E-08   2.22028577E-16
       8          40.8     0.7968   5.100E+00   0.0008   0.0038   5.093E-11  -5.41341711E-12   3.88161965E-08   2.22028577E-16
       9          45.9     0.7942   5.100E+00   0.0009   0.0038   5.821E-11  -1.44490257E-12   4.89385954E-08   2.22028577E-16
      10            51     0.7951   5.100E+00   0.0011   0.0038   6.185E-11  -1.31870892E-12   6.01719918E-08   2.22028577E-16
      11          56.1     0.7929   5.100E+00   0.0012   0.0038   7.276E-11  -8.78331912E-13   7.24862232E-08   2.22028577E-16
      12          61.2     0.7963   5.100E+00   0.0013   0.0038   7.276E-11   8.22504933E-13   8.58592770E-08   2.22028577E-16
      13          66.3     0.7892   5.100E+00   0.0014   0.0038   7.716E-11  -5.03630557E-12   1.00255896E-07   2.22028577E-16
      14          71.4     0.7923   5.100E+00   0.0015   0.0038   8.731E-11   8.35762449E-13   1.15648660E-07   2.22028577E-16
      15          76.5     0.7916   5.100E+00   0.0016   0.0038   8.731E-11   5.36594337E-12   1.31997297E-07   2.22028577E-16
      16          81.6     0.7917   5.100E+00   0.0016   0.0038   8.731E-11  -8.42181251E-13   1.49273788E-07   2.22028577E-16
      17          86.7     0.7964   5.100E+00   0.0017   0.0038   1.019E-10  -1.06947838E-12   1.67436099E-07   2.22028577E-16
      18          91.8     0.7955   5.100E+00   0.0018   0.0038   1.091E-10  -9.69025814E-12   1.86448830E-07   2.22028577E-16
      19          96.9     0.7944   5.100E+00   0.0019   0.0038   1.091E-10  -1.07439752E-12   2.06267273E-07   2.22028577E-16
      20           102     0.7956   5.100E+00   0.0020   0.0038   1.164E-10  -4.55659111E-13   2.26854965E-07   2.22028577E-16
      21         107.1     0.7898   5.100E+00   0.0021   0.0038   1.455E-10  -2.55724283E-12   2.48165605E-07   2.22028577E-16
      22         112.2     0.7904   5.100E+00   0.0022   0.0038   1.164E-10  -8.47662739E-12   2.70156420E-07   2.22028577E-16
      23         117.3     0.7941   5.100E+00   0.0023   0.0038   1.164E-10  -3.30369716E-12   2.92784875E-07   2.22028577E-16
      24         122.4     0.7945   5.100E+00   0.0024   0.0038   1.164E-10  -1.73112371E-12   3.16011068E-07   2.22028577E-16
      25         127.5     0.7959   5.100E+00   0.0025   0.0038   1.310E-10   1.89234327E-12   3.39783497E-07   2.22028577E-16
      26         132.6     0.7890   5.100E+00   0.0025   0.0038   1.310E-10  -2.17638971E-12   3.64063879E-07   2.22028577E-16
      27         137.7     0.7918   5.100E+00   0.0026   0.0038   1.310E-10  -1.52038343E-12   3.88801482E-07   2.22028577E-16
      28         142.8     0.7939   5.100E+00   0.0027   0.0038   1.492E-10  -7.32761833E-14   4.13957963E-07   2.22028577E-16
      29         147.9     0.7956   5.100E+00   0.0028   0.0038   1.419E-10  -5.24901032E-13   4.39482733E-07   2.22028577E-16
      30           153     0.7929   5.100E+00   0.0028   0.0038   1.455E-10  -6.08885230E-15   4.65337962E-07   2.22028577E-16
      31         158.1     0.7962   5.100E+00   0.0029   0.0038   1.601E-10  -2.28799878E-12   4.91474623E-07   2.22028577E-16
      32         163.2     0.7904   5.100E+00   0.0030   0.0038   1.746E-10  -1.96564943E-12   5.17850424E-07   2.22028577E-16
      33         168.3     0.7913   5.100E+00   0.0031   0.0038   1.601E-10  -1.12643770E-12   5.44425291E-07   2.22028577E-16
      34         173.4     0.7928   5.100E+00   0.0031   0.0039   1.528E-10  -3.42643405E-12   5.71165799E-07   2.22028577E-16
      35         178.5     0.7975   5.100E+00   0.0032   0.0039   1.892E-10   1.97344788E-12   5.98024428E-07   2.22028577E-16
      36         183.6     0.7914   5.100E+00   0.0032   0.0039   1.892E-10  -2.79646293E-12   6.24967356E-07   2.22028577E-16
      37         188.7     0.7940   5.100E+00   0.0033   0.0039   1.855E-10  -3.20204648E-12   6.51953485E-07   2.22028577E-16
      38         193.8     0.7911   5.100E+00   0.0034   0.0039   1.892E-10  -9.27308230E-12   6.78952574E-07   2.22028577E-16
      39         198.9     0.7953   5.100E+00   0.0034   0.0039   1.965E-10   3.60532025E-12   7.05925686E-07   2.22028577E-16
      40           204     0.7944   5.100E+00   0.0035   0.0039   1.892E-10   6.50127467E-13   7.32844853E-07   2.22028577E-16
      41         209.1     0.7983   5.100E+00   0.0035   0.0039   1.892E-10  -1.56165564E-12   7.59675117E-07   2.22028577E-16
      42         214.2     0.7975   5.100E+00   0.0036   0.0039   1.819E-10  -2.38844968E-13   7.86392150E-07   2.22028577E-16
      43         219.3     0.7963   5.100E+00   0.0036   0.0039   2.037E-10  -4.75689323E-12   8.12963492E-07   2.22028577E-16
      44         224.4     0.7979   5.100E+00   0.0037   0.0039   1.928E-10   7.41070291E-13   8.39367431E-07   2.22028577E-16
      45         229.5     0.7964   5.100E+00   0.0037   0.0039   1.892E-10   1.63112254E-12   8.65575771E-07   2.22028577E-16
      46         234.6     0.7892   5.100E+00   0.0037   0.0039   2.037E-10   2.90783174E-12   8.91571005E-07   2.22028577E-16
      47         239.7     0.7933   5.100E+00   0.0038   0.0039   2.037E-10  -2.81754893E-12   9.17328407E-07   2.22028577E-16
      48         244.8     0.7973   5.100E+00   0.0038   0.0039   2.137E-10  -1.46390408E-12   9.42833481E-07   2.22028577E-16
      49         249.9     0.7952   5.100E+00   0.0038   0.0039   1.892E-10  -2.48293205E-12   9.68066161E-07   2.22028577E-16
      50           255     0.7949   5.100E+00   0.0039   0.0039   2.328E-10  -5.26844670E-12   9.93013600E-07   2.22028577E-16
      51         260.1     0.7947   5.100E+00   0.0039   0.0039   2.328E-10  -4.80509404E-13   1.01765750E-06   2.22028577E-16
      52         265.2     0.7976   5.100E+00   0.0040   0.0039   2.328E-10  -4.32278519E-12   1.04198989E-06   2.22028577E-16
      53         270.3     0.7920   5.100E+00   0.0040   0.0039   2.037E-10  -1.25244390E-12   1.06600305E-06   2.22028577E-16
      54         275.4     0.7965   5.100E+00   0.0040   0.0039   2.219E-10   3.93645782E-13   1.08969220E-06   2.22028577E-16
      55         280.5     0.7944   5.100E+00   0.0041   0.0039   2.328E-10   3.34742889E-12   1.11304746E-06   2.22028577E-16
      56         285.6     0.7963   5.100E+00   0.0041   0.0039   2.328E-10   5.47918698E-12   1.13606484E-06   2.22028577E-16
      57         290.7     0.7921   5.100E+00   0.0041   0.0039   2.183E-10  -6.74596837E-12   1.15873956E-06   2.22028577E-16
      58         295.8     0.7950   5.100E+00   0.0041   0.0039   2.910E-10  -4.12902178E-12   1.18107221E-06   2.22028577E-16
      59         300.9     0.7947   5.100E+00   0.0042   0.0039   2.328E-10  -1.25202398E-12   1.20306095E-06   2.22028577E-16
      60           306     0.7936   5.100E+00   0.0042   0.0039   2.328E-10  -4.89543735E-12   1.22470885E-06   2.22028577E-16
      61         311.1     0.7997   5.100E+00   0.0042   0.0039   2.328E-10  -1.10709133E-11   1.24601706E-06   2.22028577E-16
      62         316.2     0.7945   5.100E+00   0.0042   0.0039   2.328E-10  -4.89177795E-12   1.26699024E-06   2.22028577E-16
