    ITER          TIME      CPUDT          DT      CFL     DNUM         DIV              MOM              TKE             MASS
       0             0     0.0029   3.500E+00   0.0000   0.0000   0.000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
       1           3.5    14.3600   3.500E+00   0.0000   0.0026   1.978E-11  -3.46697145E-13   9.32670399E-11   2.22073801E-16
       2             7     1.1769   3.500E+00   0.0000   0.0027   2.001E-11   3.74946211E-12   3.72957193E-10   2.22073801E-16
       3          10.5     1.1796   3.500E+00   0.0000   0.0027   2.183E-11  -2.38052004E-12   8.38893066E-10   2.22073801E-16
       4            14     1.1785   3.500E+00   0.0001   0.0027   2.092E-11   1.34690739E-12   1.49089752E-09   2.22073801E-16
       5          17.5     1.1766   3.500E+00   0.0001   0.0027   2.001E-11   2.59180026E-12   2.32879560E-09   2.22073801E-16
       6            21     1.1799   3.500E+00   0.0001   0.0027   2.001E-11   2.84351644E-12   3.35252226E-09   2.22073801E-16
       7          24.5     1.1815   3.500E+00   0.0001   0.0027   2.183E-11  -2.00139514E-12   4.56173899E-09   2.22073801E-16
       8            28     1.1779   3.500E+00   0.0001   0.0026   2.137E-11   2.96158931E-12   5.95656502E-09   2.22073801E-16
       9          31.5     1.1802   3.500E+00   0.0001   0.0026   2.274E-11  -4.11175217E-12   7.53675788E-09   2.22073801E-16
      10            35     1.1826   3.500E+00   0.0002   0.0026   2.183E-11  -1.07075319E-12   9.30193877E-09   2.22073801E-16
      11          38.5     1.1788   3.500E+00   0.0002   0.0026   2.183E-11  -2.77194240E-12   1.12524718E-08   2.22073801E-16
      12            42     1.1797   3.500E+00   0.0002   0.0026   2.183E-11  -3.41725590E-13   1.33880498E-08   2.22073801E-16
      13          45.5     1.1820   3.500E+00   0.0002   0.0026   2.547E-11  -5.34682194E-12   1.57084905E-08   2.22073801E-16
      14            49     1.1772   3.500E+00   0.0002   0.0026   2.547E-11   8.63912132E-13   1.82132247E-08   2.22073801E-16
      15          52.5     1.1752   3.500E+00   0.0002   0.0026   2.547E-11  -2.05092345E-12   2.09026325E-08   2.22073801E-16
      16            56     1.1847   3.500E+00   0.0003   0.0026   2.547E-11  -2.02947750E-12   2.37758027E-08   2.22073801E-16
      17          59.5     1.1809   3.500E+00   0.0003   0.0026   2.910E-11  -4.33400277E-12   2.68326694E-08   2.22073801E-16
