    ITER          TIME      CPUDT          DT      CFL     DNUM         DIV              MOM              TKE             MASS
       0             0     0.0032   3.500E+00   0.0000   0.0000   0.000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
       1           3.5    12.8441   3.500E+00   0.0000   0.0026   1.933E-11  -2.95857658E-13   9.32539809E-11   2.22073801E-16
       2             7     1.1121   3.500E+00   0.0000   0.0027   2.001E-11   3.14513584E-12   3.72904041E-10   2.22073801E-16
       3          10.5     1.1147   3.500E+00   0.0000   0.0027   2.183E-11  -2.90292774E-13   8.38773051E-10   2.22073801E-16
       4            14     1.1119   3.500E+00   0.0001   0.0027   2.001E-11  -4.32387253E-13   1.49068280E-09   2.22073801E-16
       5          17.5     1.1142   3.500E+00   0.0001   0.0027   1.864E-11   1.25599075E-12   2.32845920E-09   2.22073801E-16
       6            21     1.1161   3.500E+00   0.0001   0.0027   2.183E-11   2.21035836E-13   3.35203465E-09   2.22073801E-16
       7          24.5     1.1174   3.500E+00   0.0001   0.0027   2.001E-11  -1.78926774E-12   4.56106974E-09   2.22073801E-16
       8            28     1.1115   3.500E+00   0.0001   0.0026   2.183E-11   2.46353307E-12   5.95568483E-09   2.22073801E-16
       9          31.5     1.1135   3.500E+00   0.0001   0.0026   2.183E-11  -3.50320467E-12   7.53563700E-09   2.22073801E-16
      10            35     1.1114   3.500E+00   0.0002   0.0026   2.274E-11  -2.86955897E-13   9.30054167E-09   2.22073801E-16
      11          38.5     1.1139   3.500E+00   0.0002   0.0026   2.183E-11  -2.14300604E-12   1.12507657E-08   2.22073801E-16
      12            42     1.1173   3.500E+00   0.0002   0.0026   2.183E-11   1.72662449E-13   1.33859999E-08   2.22073801E-16
      13          45.5     1.1150   3.500E+00   0.0002   0.0026   2.547E-11  -1.15691191E-12   1.57060622E-08   2.22073801E-16
      14            49     1.1120   3.500E+00   0.0002   0.0026   2.547E-11   2.02593801E-12   1.82103630E-08   2.22073801E-16
      15          52.5     1.1160   3.500E+00   0.0002   0.0026   2.547E-11   1.18479163E-12   2.08992965E-08   2.22073801E-16
      16            56     1.1110   3.500E+00   0.0002   0.0026   2.547E-11  -2.68984791E-12   2.37719480E-08   2.22073801E-16
      17          59.5     1.1128   3.500E+00   0.0003   0.0026   2.547E-11  -1.89534261E-12   2.68282516E-08   2.22073801E-16
      18            63     1.1134   3.500E+00   0.0003   0.0026   2.728E-11  -5.61209228E-13   3.00671772E-08   2.22073801E-16
      19          66.5     1.1091   3.500E+00   0.0003   0.0026   2.910E-11   1.54515872E-13   3.34875381E-08   2.22073801E-16
      20            70     1.1107   3.500E+00   0.0003   0.0026   2.910E-11   1.10536667E-12   3.70891975E-08   2.22073801E-16
      21          73.5     1.1155   3.500E+00   0.0003   0.0026   3.092E-11  -1.21303130E-12   4.08709440E-08   2.22073801E-16
      22            77     1.1180   3.500E+00   0.0003   0.0026   3.092E-11  -4.81793164E-12   4.48304647E-08   2.22073801E-16
      23          80.5     1.1145   3.500E+00   0.0004   0.0026   3.092E-11   4.83085924E-12   4.89669958E-08   2.22073801E-16
