    ITER          TIME      CPUDT          DT      CFL     DNUM         DIV              MOM              TKE             MASS
       0             0     0.0017   5.100E+00   0.0000   0.0000   0.000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
       1           5.1     9.6371   5.100E+00   0.0001   0.0038   3.274E-11   2.49397269E-12   6.18166185E-10   2.22028577E-16
       2          10.2     0.6926   5.100E+00   0.0002   0.0038   3.092E-11  -6.56823662E-13   2.46871856E-09   2.22028577E-16
       3          15.3     0.6901   5.100E+00   0.0003   0.0038   3.274E-11   1.76144049E-12   5.54215385E-09   2.22028577E-16
       4          20.4     0.6915   5.100E+00   0.0004   0.0038   3.820E-11  -5.26025837E-13   9.82721193E-09   2.22028577E-16
       5          25.5     0.6898   5.100E+00   0.0005   0.0038   4.366E-11   1.54680088E-12   1.53107305E-08   2.22028577E-16
       6          30.6     0.6899   5.100E+00   0.0006   0.0038   5.457E-11   2.97661635E-12   2.19798135E-08   2.22028577E-16
       7          35.7     0.6951   5.100E+00   0.0007   0.0038   6.185E-11  -1.76564720E-12   2.98167393E-08   2.22028577E-16
       8          40.8     0.6938   5.100E+00   0.0008   0.0038   5.457E-11  -4.16347035E-12   3.88061387E-08   2.22028577E-16
       9          45.9     0.6904   5.100E+00   0.0009   0.0038   6.548E-11   5.28950290E-14   4.89259087E-08   2.22028577E-16
      10            51     0.6894   5.100E+00   0.0011   0.0038   5.821E-11  -5.97382387E-13   6.01563883E-08   2.22028577E-16
      11          56.1     0.6953   5.100E+00   0.0012   0.0038   7.276E-11  -1.29395613E-13   7.24674223E-08   2.22028577E-16
      12          61.2     0.6905   5.100E+00   0.0013   0.0038   8.004E-11   3.26458457E-12   8.58370015E-08   2.22028577E-16
      13          66.3     0.6941   5.100E+00   0.0014   0.0038   7.640E-11  -5.92247345E-12   1.00229883E-07   2.22028577E-16
      14          71.4     0.6929   5.100E+00   0.0015   0.0038   8.731E-11  -2.03016735E-13   1.15618668E-07   2.22028577E-16
      15          76.5     0.6927   5.100E+00   0.0016   0.0038   9.095E-11   7.84004198E-12   1.31963063E-07   2.22028577E-16
      16          81.6     0.6929   5.100E+00   0.0016   0.0038   9.095E-11   1.20505288E-12   1.49235092E-07   2.22028577E-16
      17          86.7     0.6911   5.100E+00   0.0017   0.0038   1.019E-10  -4.38667305E-13   1.67392656E-07   2.22028577E-16
      18          91.8     0.6896   5.100E+00   0.0018   0.0038   1.000E-10  -1.05997615E-11   1.86400484E-07   2.22028577E-16
      19          96.9     0.6930   5.100E+00   0.0019   0.0038   1.073E-10  -1.36747222E-12   2.06213755E-07   2.22028577E-16
      20           102     0.6930   5.100E+00   0.0020   0.0038   1.164E-10   2.71010905E-12   2.26796132E-07   2.22028577E-16
      21         107.1     0.6913   5.100E+00   0.0021   0.0038   1.019E-10  -4.06663331E-12   2.48101259E-07   2.22028577E-16
      22         112.2     0.6901   5.100E+00   0.0022   0.0038   1.146E-10  -5.57150983E-12   2.70086389E-07   2.22028577E-16
      23         117.3     0.6915   5.100E+00   0.0023   0.0038   1.164E-10  -3.95874392E-12   2.92709075E-07   2.22028577E-16
      24         122.4     0.6894   5.100E+00   0.0024   0.0038   1.310E-10  -9.81354971E-13   3.15929270E-07   2.22028577E-16
      25         127.5     0.6925   5.100E+00   0.0025   0.0038   1.232E-10   1.23648693E-12   3.39695589E-07   2.22028577E-16
      26         132.6     0.6943   5.100E+00   0.0025   0.0038   1.310E-10  -5.47234827E-12   3.63969775E-07   2.22028577E-16
      27         137.7     0.6930   5.100E+00   0.0026   0.0038   1.310E-10   1.53577053E-12   3.88701011E-07   2.22028577E-16
      28         142.8     0.6886   5.100E+00   0.0027   0.0038   1.455E-10   1.05259161E-12   4.13851012E-07   2.22028577E-16
      29         147.9     0.6913   5.100E+00   0.0028   0.0038   1.455E-10  -3.10033553E-12   4.39369302E-07   2.22028577E-16
      30           153     0.6979   5.100E+00   0.0028   0.0038   1.601E-10   2.06517073E-12   4.65217909E-07   2.22028577E-16
