    ITER          TIME      CPUDT          DT      CFL     DNUM         DIV              MOM              TKE             MASS
       0             0     0.0020   3.500E+00   0.0000   0.0000   0.000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
       1           3.5     6.4736   3.500E+00   0.0000   0.0026   1.762E-11  -3.85291625E-12   9.31669811E-11   2.22017050E-16
       2             7     0.5165   3.500E+00   0.0000   0.0027   1.819E-11   3.61247404E-12   3.72555709E-10   2.22017050E-16
       3          10.5     0.5139   3.500E+00   0.0001   0.0027   1.819E-11  -5.08689119E-13   8.37992453E-10   2.22017050E-16
       4            14     0.5142   3.500E+00   0.0001   0.0027   1.955E-11   4.52524693E-12   1.48929513E-09   2.22017050E-16
       5          17.5     0.5175   3.500E+00   0.0001   0.0027   1.728E-11  -1.35958367E-12   2.32630137E-09   2.22017050E-16
       6            21     0.5147   3.500E+00   0.0001   0.0027   2.001E-11   2.35365633E-12   3.34891959E-09   2.22017050E-16
       7          24.5     0.5166   3.500E+00   0.0001   0.0026   1.819E-11  -2.64130216E-13   4.55685578E-09   2.22017050E-16
       8            28     0.5121   3.500E+00   0.0001   0.0026   1.819E-11   7.45572441E-12   5.95017502E-09   2.22017050E-16
       9          31.5     0.5134   3.500E+00   0.0002   0.0026   2.092E-11  -4.73172803E-12   7.52865770E-09   2.22017050E-16
      10            35     0.5144   3.500E+00   0.0002   0.0026   2.001E-11  -2.45755673E-12   9.29196986E-09   2.22017050E-16
      11          38.5     0.5143   3.500E+00   0.0002   0.0026   2.365E-11  -2.13001838E-12   1.12403962E-08   2.22017050E-16
      12            42     0.5135   3.500E+00   0.0002   0.0026   2.183E-11  -1.22802853E-12   1.33736622E-08   2.22017050E-16
      13          45.5     0.5131   3.500E+00   0.0002   0.0026   2.547E-11  -6.77344292E-12   1.56915867E-08   2.22017050E-16
      14            49     0.5126   3.500E+00   0.0002   0.0026   2.001E-11   5.60846291E-12   1.81937132E-08   2.22017050E-16
      15          52.5     0.5148   3.500E+00   0.0002   0.0026   2.547E-11  -1.59605911E-12   2.08802078E-08   2.22017050E-16
      16            56     0.5157   3.500E+00   0.0003   0.0026   2.547E-11   9.27425129E-13   2.37502267E-08   2.22017050E-16
      17          59.5     0.5134   3.500E+00   0.0003   0.0026   2.547E-11  -2.67195641E-12   2.68037859E-08   2.22017050E-16
      18            63     0.5153   3.500E+00   0.0003   0.0026   2.592E-11   4.29273067E-12   3.00397858E-08   2.22017050E-16
      19          66.5     0.5171   3.500E+00   0.0003   0.0026   3.092E-11  -1.69528042E-12   3.34573258E-08   2.22017050E-16
      20            70     0.5139   3.500E+00   0.0003   0.0026   2.728E-11   2.87741749E-12   3.70557132E-08   2.22017050E-16
      21          73.5     0.5133   3.500E+00   0.0003   0.0026   2.728E-11   3.11281318E-12   4.08340952E-08   2.22017050E-16
      22            77     0.5131   3.500E+00   0.0004   0.0026   3.092E-11  -7.94118330E-12   4.47900987E-08   2.22017050E-16
      23          80.5     0.5128   3.500E+00   0.0004   0.0026   3.092E-11   1.82965513E-13   4.89229492E-08   2.22017050E-16
      24            84     0.5133   3.500E+00   0.0004   0.0026   2.910E-11  -3.18431978E-12   5.32300994E-08   2.22017050E-16
      25          87.5     0.5145   3.500E+00   0.0004   0.0026   3.274E-11  -7.99985165E-12   5.77102348E-08   2.22017050E-16
      26            91     0.5143   3.500E+00   0.0004   0.0026   3.092E-11  -6.97692468E-12   6.23606482E-08   2.22017050E-16
      27          94.5     0.5128   3.500E+00   0.0004   0.0026   3.320E-11   3.57892535E-13   6.71797196E-08   2.22017050E-16
      28            98     0.5137   3.500E+00   0.0005   0.0026   3.729E-11   2.19438630E-13   7.21640134E-08   2.22017050E-16
      29         101.5     0.5140   3.500E+00   0.0005   0.0026   3.547E-11   2.18538794E-12   7.73128619E-08   2.22017050E-16
      30           105     0.5160   3.500E+00   0.0005   0.0026   3.638E-11  -7.50338539E-13   8.26227051E-08   2.22017050E-16
      31         108.5     0.5155   3.500E+00   0.0005   0.0026   3.820E-11   4.52314748E-12   8.80918805E-08   2.22017050E-16
      32           112     0.5130   3.500E+00   0.0005   0.0026   3.820E-11  -7.61604408E-12   9.37150730E-08   2.22017050E-16
      33         115.5     0.5141   3.500E+00   0.0005   0.0026   4.366E-11   4.53358531E-12   9.94902010E-08   2.22017050E-16
      34           119     0.5138   3.500E+00   0.0005   0.0026   3.820E-11  -3.14892643E-12   1.05411310E-07   2.22017050E-16
      35         122.5     0.5144   3.500E+00   0.0006   0.0026   4.366E-11   7.28622631E-12   1.11478577E-07   2.22017050E-16
      36           126     0.5138   3.500E+00   0.0006   0.0026   4.184E-11  -4.93826898E-12   1.17685829E-07   2.22017050E-16
      37         129.5     0.5136   3.500E+00   0.0006   0.0026   4.366E-11   1.62401386E-12   1.24032653E-07   2.22017050E-16
      38           133     0.5135   3.500E+00   0.0006   0.0026   4.366E-11  -5.33923340E-12   1.30510827E-07   2.22017050E-16
      39         136.5     0.5130   3.500E+00   0.0006   0.0026   4.002E-11   4.93754907E-12   1.37121134E-07   2.22017050E-16
      40           140     0.5120   3.500E+00   0.0006   0.0026   4.729E-11  -6.05885784E-13   1.43857122E-07   2.22017050E-16
      41         143.5     0.5168   3.500E+00   0.0006   0.0026   5.093E-11  -3.26578445E-13   1.50717597E-07   2.22017050E-16
      42           147     0.5211   3.500E+00   0.0007   0.0026   4.729E-11  -3.97269110E-12   1.57696164E-07   2.22017050E-16
      43         150.5     0.5132   3.500E+00   0.0007   0.0026   6.185E-11  -6.92029550E-12   1.64792283E-07   2.22017050E-16
      44           154     0.5146   3.500E+00   0.0007   0.0026   4.593E-11   8.21845088E-13   1.71999133E-07   2.22017050E-16
      45         157.5     0.5158   3.500E+00   0.0007   0.0026   6.185E-11  -1.88484471E-12   1.79315833E-07   2.22017050E-16
      46           161     0.5157   3.500E+00   0.0007   0.0026   4.638E-11   1.45028661E-12   1.86735420E-07   2.22017050E-16
      47         164.5     0.5134   3.500E+00   0.0007   0.0026   5.821E-11   6.14524165E-13   1.94257424E-07   2.22017050E-16
      48           168     0.5129   3.500E+00   0.0007   0.0026   5.093E-11  -3.10021567E-13   2.01874258E-07   2.22017050E-16
      49         171.5     0.5136   3.500E+00   0.0007   0.0026   5.252E-11   4.26615557E-12   2.09585792E-07   2.22017050E-16
      50           175     0.5146   3.500E+00   0.0008   0.0026   5.639E-11  -7.27038959E-12   2.17384837E-07   2.22017050E-16
      51         178.5     0.5123   3.500E+00   0.0008   0.0026   5.366E-11  -3.18899882E-13   2.25270369E-07   2.22017050E-16
      52           182     0.5153   3.500E+00   0.0008   0.0026   6.003E-11  -9.94732508E-12   2.33234829E-07   2.22017050E-16
      53         185.5     0.5170   3.500E+00   0.0008   0.0026   5.548E-11   1.94243384E-12   2.41278229E-07   2.22017050E-16
      54           189     0.5173   3.500E+00   0.0008   0.0026   6.548E-11  -3.26866377E-12   2.49392002E-07   2.22017050E-16
      55         192.5     0.5136   3.500E+00   0.0008   0.0026   5.275E-11  -2.63950239E-14   2.57577142E-07   2.22017050E-16
      56           196     0.5132   3.500E+00   0.0008   0.0026   6.548E-11   5.26988652E-12   2.65825776E-07   2.22017050E-16
      57         199.5     0.5133   3.500E+00   0.0008   0.0026   6.003E-11   1.16018133E-12   2.74139239E-07   2.22017050E-16
      58           203     0.5132   3.500E+00   0.0009   0.0026   6.230E-11   5.62669919E-12   2.82509632E-07   2.22017050E-16
      59         206.5     0.5159   3.500E+00   0.0009   0.0026   6.503E-11   6.11404753E-13   2.90936043E-07   2.22017050E-16
      60           210     0.5139   3.500E+00   0.0009   0.0026   6.003E-11  -4.91139421E-12   2.99410999E-07   2.22017050E-16
