    ITER          TIME      CPUDT          DT      CFL     DNUM         DIV              MOM              TKE             MASS
       0             0     0.0032   4.400E+00   0.0000   0.0000   0.000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
       1           4.4    32.0005   4.400E+00   0.0002   0.0034   2.728E-11  -6.94437509E-13   1.21249544E-09   2.22120017E-16
       2           8.8     2.6801   4.400E+00   0.0004   0.0034   3.365E-11   2.55949255E-12   4.84318941E-09   2.22120017E-16
       3          13.2     2.6795   4.400E+00   0.0006   0.0034   4.366E-11   5.70479319E-13   1.08790088E-08   2.22120017E-16
       4          17.6     2.6787   4.400E+00   0.0008   0.0034   5.093E-11   1.61193736E-12   1.93021297E-08   2.22120017E-16
       5            22     2.6837   4.400E+00   0.0010   0.0034   5.821E-11   2.28092003E-12   3.00890441E-08   2.22120017E-16
       6          26.4     2.6805   4.400E+00   0.0012   0.0034   7.640E-11   3.62046742E-12   4.32071232E-08   2.22120017E-16
       7          30.8     2.6822   4.400E+00   0.0013   0.0034   8.731E-11  -7.48793822E-13   5.86195448E-08   2.22120017E-16
       8          35.2     2.6788   4.400E+00   0.0015   0.0034   9.095E-11   4.56236503E-13   7.62793704E-08   2.22120017E-16
       9          39.6     2.6844   4.400E+00   0.0017   0.0034   1.164E-10   2.59428601E-13   9.61388693E-08   2.22120017E-16
      10            44     2.6851   4.400E+00   0.0019   0.0034   1.164E-10  -2.73767402E-12   1.18140335E-07   2.22120017E-16
      11          48.4     2.6835   4.400E+00   0.0021   0.0034   1.455E-10   1.91787601E-12   1.42216990E-07   2.22120017E-16
      12          52.8     2.6817   4.400E+00   0.0023   0.0034   1.455E-10  -2.56931575E-13   1.68310081E-07   2.22120017E-16
      13          57.2     2.6790   4.400E+00   0.0025   0.0034   1.455E-10  -2.48473160E-12   1.96341816E-07   2.22120017E-16
      14          61.6     2.6873   4.400E+00   0.0026   0.0034   1.746E-10  -2.73785378E-12   2.26236565E-07   2.22120017E-16
      15            66     2.6834   4.400E+00   0.0028   0.0034   1.746E-10   1.79123231E-12   2.57907402E-07   2.22120017E-16
      16          70.4     2.6851   4.400E+00   0.0030   0.0034   1.855E-10  -2.40584657E-12   2.91274148E-07   2.22120017E-16
