    ITER          TIME      CPUDT          DT      CFL     DNUM         DIV              MOM              TKE             MASS
       0             0     0.0045   4.400E+00   0.0000   0.0000   0.000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
       1           4.4    27.4171   4.400E+00   0.0002   0.0034   2.547E-11   1.58553861E-13   1.21242438E-09   2.22120017E-16
       2           8.8     2.5228   4.400E+00   0.0004   0.0034   3.638E-11   1.85590757E-12   4.84290652E-09   2.22120017E-16
       3          13.2     2.5362   4.400E+00   0.0006   0.0034   4.366E-11  -8.53234150E-13   1.08783764E-08   2.22120017E-16
       4          17.6     2.5219   4.400E+00   0.0008   0.0034   5.093E-11   3.49377146E-12   1.93010141E-08   2.22120017E-16
       5            22     2.5277   4.400E+00   0.0010   0.0034   5.821E-11  -1.30662863E-12   3.00873033E-08   2.22120017E-16
       6          26.4     2.5325   4.400E+00   0.0012   0.0034   7.276E-11   3.93399853E-12   4.32046185E-08   2.22120017E-16
       7          30.8     2.5308   4.400E+00   0.0013   0.0034   8.731E-11   2.05515249E-12   5.86161519E-08   2.22120017E-16
       8          35.2     2.5343   4.400E+00   0.0015   0.0034   9.095E-11   1.91834829E-12   7.62749792E-08   2.22120017E-16
       9          39.6     2.5317   4.400E+00   0.0017   0.0034   1.164E-10  -2.83455572E-12   9.61333910E-08   2.22120017E-16
      10            44     2.5327   4.400E+00   0.0019   0.0034   1.164E-10   7.82732440E-13   1.18133670E-07   2.22120017E-16
      11          48.4     2.5318   4.400E+00   0.0021   0.0034   1.164E-10   2.54355044E-12   1.42209089E-07   2.22120017E-16
      12          52.8     2.5412   4.400E+00   0.0023   0.0034   1.455E-10  -5.29520178E-12   1.68300943E-07   2.22120017E-16
      13          57.2     2.5308   4.400E+00   0.0025   0.0034   1.455E-10  -2.66307787E-12   1.96331357E-07   2.22120017E-16
      14          61.6     2.5388   4.400E+00   0.0026   0.0034   1.892E-10   1.89396307E-12   2.26224770E-07   2.22120017E-16
      15            66     2.5405   4.400E+00   0.0028   0.0034   1.482E-10  -1.74801048E-12   2.57894072E-07   2.22120017E-16
      16          70.4     2.5361   4.400E+00   0.0030   0.0034   1.601E-10  -3.89926481E-13   2.91259681E-07   2.22120017E-16
