    ITER          TIME      CPUDT          DT      CFL     DNUM         DIV              MOM              TKE             MASS
       0             0     0.0028   3.500E+00   0.0000   0.0000   0.000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
       1           3.5    13.5237   3.500E+00   0.0000   0.0026   1.864E-11  -1.30466032E-13   9.32147970E-11   2.22073801E-16
       2             7     1.2558   3.500E+00   0.0000   0.0027   2.024E-11   1.28483032E-12   3.72748304E-10   2.22073801E-16
       3          10.5     1.2561   3.500E+00   0.0000   0.0027   2.046E-11   7.97557170E-13   8.38424441E-10   2.22073801E-16
       4            14     1.2590   3.500E+00   0.0001   0.0027   2.092E-11   2.78121081E-12   1.49006485E-09   2.22073801E-16
       5          17.5     1.2577   3.500E+00   0.0001   0.0027   2.046E-11   6.70373642E-13   2.32749620E-09   2.22073801E-16
       6            21     1.2565   3.500E+00   0.0001   0.0027   2.092E-11   2.12478451E-12   3.35065176E-09   2.22073801E-16
       7          24.5     1.2575   3.500E+00   0.0001   0.0027   2.183E-11   2.05521255E-12   4.55919436E-09   2.22073801E-16
       8            28     1.2530   3.500E+00   0.0001   0.0026   2.183E-11   4.55833071E-12   5.95324590E-09   2.22073801E-16
       9          31.5     1.2553   3.500E+00   0.0001   0.0026   2.274E-11  -1.82029695E-12   7.53255947E-09   2.22073801E-16
      10            35     1.2555   3.500E+00   0.0002   0.0026   2.274E-11   8.11197084E-13   9.29675714E-09   2.22073801E-16
      11          38.5     1.2518   3.500E+00   0.0002   0.0026   2.365E-11  -1.05043199E-12   1.12462057E-08   2.22073801E-16
      12            42     1.2537   3.500E+00   0.0002   0.0026   2.728E-11  -4.41636745E-13   1.33805935E-08   2.22073801E-16
      13          45.5     1.2548   3.500E+00   0.0002   0.0026   2.456E-11  -2.27291146E-12   1.56997508E-08   2.22073801E-16
      14            49     1.2531   3.500E+00   0.0002   0.0026   2.910E-11   7.09876168E-13   1.82030835E-08   2.22073801E-16
      15          52.5     1.2589   3.500E+00   0.0002   0.0026   2.728E-11  -1.08999452E-13   2.08909956E-08   2.22073801E-16
      16            56     1.2574   3.500E+00   0.0003   0.0026   2.910E-11  -4.18361147E-13   2.37625724E-08   2.22073801E-16
      17          59.5     1.2583   3.500E+00   0.0003   0.0026   3.092E-11  -1.18492661E-12   2.68177587E-08   2.22073801E-16
      18            63     1.2556   3.500E+00   0.0003   0.0026   2.910E-11  -5.80270586E-13   3.00555030E-08   2.22073801E-16
      19          66.5     1.2561   3.500E+00   0.0003   0.0026   2.910E-11   6.76912411E-13   3.34746311E-08   2.22073801E-16
      20            70     1.2519   3.500E+00   0.0003   0.0026   3.092E-11   1.86780799E-12   3.70750151E-08   2.22073801E-16
      21          73.5     1.2604   3.500E+00   0.0003   0.0026   3.638E-11  -1.49671779E-13   4.08554541E-08   2.22073801E-16
      22            77     1.2589   3.500E+00   0.0004   0.0026   3.092E-11  -1.69264093E-12   4.48136426E-08   2.22073801E-16
      23          80.5     1.2520   3.500E+00   0.0004   0.0026   3.820E-11   2.59211142E-12   4.89487526E-08   2.22073801E-16
      24            84     1.2588   3.500E+00   0.0004   0.0026   3.638E-11  -2.33206033E-12   5.32582547E-08   2.22073801E-16
      25          87.5     1.2622   3.500E+00   0.0004   0.0026   3.638E-11  -9.04029564E-13   5.77408450E-08   2.22073801E-16
      26            91     1.2539   3.500E+00   0.0004   0.0026   3.820E-11  -7.89691121E-13   6.23938732E-08   2.22073801E-16
      27          94.5     1.2559   3.500E+00   0.0004   0.0026   4.002E-11  -9.20046591E-13   6.72151756E-08   2.22073801E-16
      28            98     1.2595   3.500E+00   0.0005   0.0026   4.184E-11  -7.01987676E-13   7.22023827E-08   2.22073801E-16
      29         101.5     1.2570   3.500E+00   0.0005   0.0026   4.002E-11   1.07937650E-12   7.73541942E-08   2.22073801E-16
      30           105     1.2582   3.500E+00   0.0005   0.0026   4.002E-11  -1.17163917E-12   8.26671709E-08   2.22073801E-16
      31         108.5     1.2559   3.500E+00   0.0005   0.0026   3.865E-11  -3.66854854E-12   8.81395152E-08   2.22073801E-16
      32           112     1.2646   3.500E+00   0.0005   0.0026   4.184E-11   1.05532109E-12   9.37660616E-08   2.22073801E-16
      33         115.5     1.2542   3.500E+00   0.0005   0.0026   4.593E-11   4.91739288E-12   9.95446783E-08   2.22073801E-16
      34           119     1.2582   3.500E+00   0.0006   0.0026   4.002E-11   5.44277405E-13   1.05469439E-07   2.22073801E-16
      35         122.5     1.2625   3.500E+00   0.0006   0.0026   4.002E-11   2.21310275E-12   1.11540466E-07   2.22073801E-16
      36           126     1.2555   3.500E+00   0.0006   0.0026   4.457E-11  -2.12168000E-12   1.17751696E-07   2.22073801E-16
      37         129.5     1.2630   3.500E+00   0.0006   0.0026   4.729E-11  -8.01808869E-13   1.24102627E-07   2.22073801E-16
      38           133     1.2575   3.500E+00   0.0006   0.0026   4.366E-11  -5.87409245E-13   1.30584468E-07   2.22073801E-16
      39         136.5     1.2536   3.500E+00   0.0006   0.0026   5.184E-11   1.58454131E-12   1.37199123E-07   2.22073801E-16
      40           140     1.2566   3.500E+00   0.0006   0.0026   4.366E-11  -6.49197601E-13   1.43939701E-07   2.22073801E-16
      41         143.5     1.2536   3.500E+00   0.0007   0.0026   4.911E-11   1.21981006E-12   1.50804865E-07   2.22073801E-16
      42           147     1.2588   3.500E+00   0.0007   0.0026   6.548E-11   2.30224607E-12   1.57788207E-07   2.22073801E-16
      43         150.5     1.2583   3.500E+00   0.0007   0.0026   5.821E-11  -2.74196312E-12   1.64889414E-07   2.22073801E-16
      44           154     1.2592   3.500E+00   0.0007   0.0026   5.093E-11  -4.95986498E-13   1.72101380E-07   2.22073801E-16
      45         157.5     1.2587   3.500E+00   0.0007   0.0026   5.821E-11  -3.18132022E-12   1.79423267E-07   2.22073801E-16
      46           161     1.2551   3.500E+00   0.0007   0.0026   6.963E-11   2.10284351E-12   1.86848240E-07   2.22073801E-16
      47         164.5     1.2600   3.500E+00   0.0007   0.0026   6.548E-11   3.32109383E-12   1.94375630E-07   2.22073801E-16
      48           168     1.2602   3.500E+00   0.0008   0.0026   5.821E-11  -3.03302820E-13   2.01998176E-07   2.22073801E-16
      49         171.5     1.2582   3.500E+00   0.0008   0.0026   6.185E-11   7.50098605E-13   2.09715438E-07   2.22073801E-16
      50           175     1.2595   3.500E+00   0.0008   0.0026   5.821E-11  -3.75769164E-12   2.17520281E-07   2.22073801E-16
      51         178.5     1.2555   3.500E+00   0.0008   0.0026   6.185E-11   2.43914025E-12   2.25411654E-07   2.22073801E-16
      52           182     1.2541   3.500E+00   0.0008   0.0026   5.912E-11   1.35298500E-12   2.33382238E-07   2.22073801E-16
      53         185.5     1.2524   3.500E+00   0.0008   0.0026   6.185E-11  -1.09755315E-12   2.41431906E-07   2.22073801E-16
      54           189     1.2517   3.500E+00   0.0008   0.0026   7.276E-11   1.80493977E-12   2.49552073E-07   2.22073801E-16
      55         192.5     1.2581   3.500E+00   0.0008   0.0026   6.185E-11  -3.67382730E-12   2.57743181E-07   2.22073801E-16
      56           196     1.2557   3.500E+00   0.0009   0.0026   6.730E-11  -1.89252325E-12   2.65997869E-07   2.22073801E-16
      57         199.5     1.2599   3.500E+00   0.0009   0.0026   6.912E-11   1.25880274E-12   2.74318069E-07   2.22073801E-16
      58           203     1.2551   3.500E+00   0.0009   0.0026   7.458E-11  -2.72288680E-12   2.82695169E-07   2.22073801E-16
      59         206.5     1.2567   3.500E+00   0.0009   0.0026   6.548E-11   2.65317976E-12   2.91128373E-07   2.22073801E-16
      60           210     1.2568   3.500E+00   0.0009   0.0026   6.594E-11  -2.10320354E-13   2.99610122E-07   2.22073801E-16
      61         213.5     1.2527   3.500E+00   0.0009   0.0026   7.094E-11  -2.43710065E-12   3.08141580E-07   2.22073801E-16
      62           217     1.2579   3.500E+00   0.0009   0.0026   7.913E-11  -3.40303848E-12   3.16715330E-07   2.22073801E-16
      63         220.5     1.2563   3.500E+00   0.0009   0.0026   6.548E-11  -1.27583946E-12   3.25331115E-07   2.22073801E-16
      64           224     1.2565   3.500E+00   0.0010   0.0026   7.458E-11  -1.61825490E-12   3.33983252E-07   2.22073801E-16
      65         227.5     1.2552   3.500E+00   0.0010   0.0026   7.549E-11  -5.47936696E-12   3.42671257E-07   2.22073801E-16
      66           231     1.2563   3.500E+00   0.0010   0.0026   6.912E-11  -2.83578543E-12   3.51388309E-07   2.22073801E-16
      67         234.5     1.2572   3.500E+00   0.0010   0.0026   7.640E-11   9.64618142E-13   3.60134777E-07   2.22073801E-16
      68           238     1.2576   3.500E+00   0.0010   0.0026   7.276E-11  -2.07272936E-12   3.68904381E-07   2.22073801E-16
      69         241.5     1.2591   3.500E+00   0.0010   0.0026   7.185E-11  -3.31881441E-12   3.77697376E-07   2.22073801E-16
      70           245     1.2588   3.500E+00   0.0010   0.0026   7.549E-11   1.05916035E-12   3.86506628E-07   2.22073801E-16
      71         248.5     1.2538   3.500E+00   0.0010   0.0026   7.276E-11   2.19318650E-13   3.95333842E-07   2.22073801E-16
      72           252     1.2577   3.500E+00   0.0010   0.0026   8.004E-11   4.53418509E-12   4.04173022E-07   2.22073801E-16
      73         255.5     1.2555   3.500E+00   0.0010   0.0026   7.489E-11  -2.80795070E-12   4.13024964E-07   2.22073801E-16
      74           259     1.2561   3.500E+00   0.0011   0.0026   8.004E-11  -1.95683118E-12   4.21884607E-07   2.22073801E-16
      75         262.5     1.2594   3.500E+00   0.0011   0.0026   8.367E-11  -4.04083841E-12   4.30752834E-07   2.22073801E-16
      76           266     1.2562   3.500E+00   0.0011   0.0026   8.004E-11   1.04380328E-12   4.39622568E-07   2.22073801E-16
      77         269.5     1.2615   3.500E+00   0.0011   0.0026   8.004E-11  -3.76345049E-12   4.48495825E-07   2.22073801E-16
      78           273     1.2562   3.500E+00   0.0011   0.0026   7.591E-11   2.21358262E-12   4.57365303E-07   2.22073801E-16
